Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2012,G10096,4140,Taqa North Ltd. - East Crossfield Gas Plant 9-14-28-1W5,211113,CROSSFIELD,Alberta,115173.8458,2171.05505,414.071,0,0,0,117758.9718
2012,G10098,3903,Suncor Energy Products Partnership - Edmonton Refinery,324110,EDMONTON,Alberta,1235261.023,7550.9475,7660.686298,0,0,0,1250472.657
2012,G10100,5284,Talisman Energy - Edson Gas Plant,211113,EDSON,Alberta,215941.9885,8193.5,1417.288,0,0,0,225552.7765
2012,G10106,23956,ConocoPhillips Canada Operations Ltd. - Elmworth Gas Plant,211113,ELMWORTH,Alberta,204226.8568,21202.34958,1628.272,0,0,0,227057.4784
2012,G10108,3752,Spectra Energy Empress LP - Empress Straddle Gas Plant,211113,CYPRESS COUNTY,Alberta,293572.0536,4449.525025,1339.0332,0,0,0,299360.6118
2012,G10111,6826,Graymont Western Canada Inc. - Exshaw Plant,327410,EXSHAW,Alberta,143790.8198,103.925,277.438,0,0,0,144172.1828
2012,G10112,5291,Lafarge Canada Inc. - Exshaw Cement Plant,327310,EXSHAW,Alberta,866271.8139,1552.999975,0,0,0,0,867824.8138
2012,G10119,2132,Sherritt International Corporation - Fort Saskatchewan,331410,FORT SASKATCHEWAN,Alberta,329815.0668,19493.06715,4165.3546,0,0,0,353473.4885
2012,G10120,5352,TransAlta Generation Partnership - Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,221112,FORT SASKATCHEWAN,Alberta,356334.6563,644.352475,2675.146,0,0,0,359654.1547
2012,G10121,4874,Agrium Inc. - Fort Saskatchewan Nitrogen Operations,325313,FORT SASKATCHEWAN,Alberta,573949.8655,3963.01785,1758.14338,0,0,0,579671.0268
2012,G10122,4142,Plains Midstream Canada - Fort Saskatchewan Storage and Fractionation,211113,FORT SASKATCHEWAN,Alberta,66295.42148,70.37,361.7422,0,0,0,66727.53368
2012,G10125,18996,MEGlobal Canada Inc. - Fort Saskatchewan EOEG,325190,FORT SASKATCHEWAN,Alberta,38449.86139,5493.862625,0,0,0,0,43943.72402
2012,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,WARBURG,Alberta,8663020,2741.81995,46219.7109,0,0,0,8711981.531
2012,G10130,2875,Weyerhaeuser Company Limited - Grande Prairie Operations,322112,Grande Prairie,Alberta,92609.88196,26935.4244,10300.2207,0,0,0,129845.5271
2012,G10132,1039,Milner Power Limited Partnership by its GP Milner Power Inc. - H.R.Milner Generating Station,221112,GRANDE CACHE,Alberta,704567.3074,1427.62245,3755.1278,0,0,0,709750.0576
2012,G10134,17122,Japan Canada Oil Sands Limited - Hangingstone SAGD Demonstration Facility,211114,RM OF WOOD BUFFALO,Alberta,260078.9027,1062.1525,356.855,0,0,0,261497.9102
2012,G10135,3758,Suncor Energy Oil and Gas Partnership - Hanlan Robb Gas Plant,211113,EDSON,Alberta,238811.4898,22985.6155,527.8176,0,0,0,262324.9229
2012,G10137,3941,Taylor Processing Inc. - Harmattan Gas Processing Plant,211113,DIDSBURY,Alberta,366838.2987,26144.2743,2735.342,0,0,0,395717.915
2012,G10143,21885,TransAlta Generation Partnership - Highvale Coal Mine,212115,SEBA BEACH,Alberta,85223.74463,143719.7903,968.4106,0,0,0,229911.9456
2012,G10144,2991,West Fraser Mills Ltd. - Hinton Pulp,322112,HINTON,Alberta,134703.1956,37378.24875,9624.506,0,0,0,181705.9503
2012,G10152,6556,INEOS Canada Partnership - Joffre LAO Plant,325110,JOFFRE,Alberta,142112.0957,105.670275,1029.04317,0,0,0,143246.8091
2012,G10155,440,Pengrowth Energy Corporation - Judy Creek Gas Conservation Plant,211113,SWAN HILLS,Alberta,44507.24312,11499.80503,1412.21604,0,0,0,57419.26418
2012,G10156,4566,Pengrowth Energy Corporation - Judy Creek Production Complex,211113,SWAN HILLS,Alberta,8636.802152,4588.60515,439.63046,0,0,0,13665.03776
2012,G10158,15928,Canadian Natural Resources Limited - Karr Gas Plant,211113,MD OF GREENVIEW,Alberta,63324.80799,9185.97535,1552.4608,0,0,0,74063.24414
2012,G10159,4150,SemCams ULC - Kaybob Amalgamated Sour Gas Plant,211113,FOX CREEK,Alberta,223308.7029,14107.44983,3116.6628,0,0,0,240532.8155
2012,G10160,683,SemCams ULC - Kaybob South #3 Gas Plant,211113,FOX CREEK,Alberta,390787.8521,5847.6001,1897.068,0,0,0,398532.5202
2012,G10162,2286,TransAlta Generation Partnership - Keephills Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,8602145,2436.38,57197.34311,0,0,0,8661778.723
2012,G10176,5243,Lehigh Hanson Materials Ltd. - Edmonton Plant,327310,EDMONTON,Alberta,760690.1159,120.6315,983.0424,0,0,0,761793.7898
2012,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,757873,1295.79755,5775.031102,0,0,0,764943.8287
2012,G10180,17630,"Suncor Energy Oil Sands Limited Partnership - MacKay River, In-Situ Oil Sands Plant",211114,FORT MCMURRAY,Alberta,150307.1135,717.03,972.4932,0,0,0,151996.6367
2012,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,11140461.11,1111389.765,162448.8613,0,0,0,12414299.74
2012,G10196,,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,FORT MCMURRAY,Alberta,1266713.251,1795.918975,7244.887494,0,0,0,1275754.058
2012,G10197,6647,Shell Canada Energy - Shell Albian Sands Muskeg River Mine,211114,FORT MCMURRAY,Alberta,572789.8622,99308.50078,3829.63972,388.96,0,0,676316.9627
2012,G10202,5337,Keyera Corp - Nevis Gas Plant,211113,STETTLER,Alberta,94622.68325,12309.60968,2868.4586,0,0,0,109800.7515
2012,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,RED DEER,Alberta,2754653.247,5413.475725,12257.12204,0,0,38.76,2772362.604
2012,G10219,2128,Shell Canada Limited - Peace River Complex 5-21,211114,PEACE RIVER,Alberta,264155.342,4350.824925,739.6658,0,0,0,269245.8327
2012,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pulp - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,131116.7283,2675.477425,10337.322,0,0,0,144129.5277
2012,G10232,18997,MEGlobal Canada Inc. - Prentiss Chemical Manufacturing Facility,325190,LACOMBE,Alberta,153206.139,553.9525,235.4796,0,0,0,153995.5711
2012,G10237,426,Pengrowth Energy Corporation - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,116584.2337,3786.7249,1760.3754,0,0,0,122131.334
2012,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,246161.0183,433.153325,1800.966874,0,0,0,248395.1385
2012,G10243,407,Husky Oil Operations Limited - Ram River,211113,ROCKY MOUNTAIN HOUSE,Alberta,409194.1289,4162.325075,1350.834,0,0,0,414707.288
2012,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,186733.3906,296,1358.88,0,0,0,188388.2706
2012,G10249,1372,Keyera Corp - Rimbey Gas Plant,211113,RIMBEY,Alberta,350366.7468,6442.000075,2258.6463,0,0,0,359067.3932
2012,G10260,2963,Shell Chemicals Canada Limited. - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,328987.0075,527.29,1478.8846,5592.17,374.54,0,336959.8921
2012,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,423723.34,200.33,2129.8358,0,0,0,426053.5058
2012,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,2936329.878,17244.89305,20313.15272,0,0,0,2973887.923
2012,G10265,1036,Alberta Power (2000) Ltd. - Sheerness Generating Station,221112,HANNA,Alberta,4902624.235,1448.254225,22357.86243,0,0,0,4926430.352
2012,G10266,2781,Shell Canada Limited - Shell Burnt Timber Gas Plant,211113,Sundre,Alberta,172451.8985,1779.57505,858.985,0,0,0,175090.4585
2012,G10267,2120,Shell Canada Limited - Caroline Complex,211113,CAROLINE,Alberta,480375.4325,1654.630025,4046.3334,0,0,0,486076.396
2012,G10268,2119,Shell Canada Limited - Jumping Pound Complex,211113,CALGARY,Alberta,244775.0227,3405.98495,1655.3304,0,0,0,249836.3381
2012,G10269,2960,Shell Canada Products - Shell Scotford Refinery,324110,FORT SASKATCHEWAN,Alberta,1063514.404,3904.612675,2160.4404,0,0,0,1069579.457
2012,G10277,1374,Keyera Corp - Strachan Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,259379.7164,11125.6548,2655.8356,0,0,0,273161.2068
2012,G10278,3707,Imperial Oil - Strathcona Refinery,324110,EDMONTON,Alberta,1391413.083,1730.955,5578.381498,0,0,0,1398722.42
2012,G10281,2284,TransAlta Generation Partnership - Sundance Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,10169916,2909.837525,68615.51409,0,0,0,10241441.35
2012,G10312,432,Devon Canada Corporation - Wapiti Gas Plant,211113,GROVEDALE,Alberta,119376.3329,6201.65765,1315.67,0,0,0,126893.6606
2012,G10313,,Shell Canada Limited - Waterton Complex (Use),211113,PINCHER CREEK,Alberta,265004.7549,3331.247475,4959.4352,0,0,0,273295.4376
2012,G10314,4138,SemCams ULC - Windfall 8-17 GP,211113,WHITECOURT,Alberta,26578.94021,5476.6499,928.3296,0,0,0,32983.91971
2012,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325190,FORT SASKATCHEWAN,Alberta,1298938.593,2232.210025,4419.936,3091.66,0,0,1308682.399
2012,G10321,3751,Direct Energy Marketing Ltd. - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,118210.7917,5020.467475,1661.815774,0,0,0,124893.075
2012,G10324,4136,Canadian Natural Resources Limited - Wolf Lake and Primrose Plant,211114,NA,Alberta,3425540.089,81073.15043,20638.40809,0,0,0,3527251.648
2012,G10326,5285,"Apache Canada Ltd. - Zama Gas Plant: 1, 2, 3",211113,ZAMA CITY,Alberta,29958.02886,27477.26183,550.171176,0,0,0,57985.46186
2012,G10327,19289,Rio Tinto Alcan - Strathcona Works,327990,SHERWOOD PARK,Alberta,86326.58388,0.72,12.814,0,0,0,86340.11788
2012,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,1069,67676.5,131.3882,0,0,0,68876.8882
2012,G10356,6560,Nexen Inc. - Balzac Power Station,221112,BALZAC,Alberta,234838,1019.25,1793.96,0,0,0,237651.21
2012,G10359,1585,Coal Valley Resources Inc. - Coal Valley Mine,212114,EDSON,Alberta,159474.6584,61647.4555,12496.1535,0,0,0,233618.2674
2012,G10361,19995,Air Products Canada Ltd. - Edmonton Hydrogen Facility,325120,EDMONTON,Alberta,1102061.564,1015.528925,213.90291,0,0,0,1103290.996
2012,G10371,1074,Pengrowth Energy Corporation - Olds Gas Plant,211113,OLDS,Alberta,108465.8569,3132.955075,2074.6164,0,0,0,113673.4284
2012,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325110,PRENTISS,Alberta,21545.87354,586.3425,26.4922,0,0,0,22158.70824
2012,G10382,5367,General Scrap Partnership - GenAlta Recycling Inc.,339990,EDMONTON,Alberta,725.849976,0.185,0.596,0,0,0,726.630976
2012,G10390,22378,Nexen Inc. - Long Lake Project,211114,FORT MCMURRAY,Alberta,3589945,9491.500025,14643.7197,0,0,0,3614080.22
2012,G10391,653,Mazeppa Processing Partnership Limited - Mazeppa Sour Gas Plant,211113,HIGH RIVER,Alberta,80128.79598,6414.074875,226.48,0,0,0,86769.35086
2012,G10392,3775,General Scrap Partnership - Navajo Metals,339990,CALGARY,Alberta,2349.21997,1.55,50.66,0,0,0,2401.42997
2012,G10394,21548,Husky Oil Operations Limited - Tucker Thermal,211114,BONNEVILLE,Alberta,582710.1707,361.72,1009.1472,0,0,0,584081.0379
2012,G10402,6895,Teck Coal Limited - Cheviot Mine (Cardinal River Operations),212114,HINTON,Alberta,100656.291,24413.5,8942.979702,0,0,0,134012.7707
2012,G10406,22750,Connacher Oil and Gas Limited - Pod One,211114,FORT MCMURRAY,Alberta,223070.3336,3739.042675,1083.7664,0,0,0,227893.1427
2012,G10408,23275,Canadian Natural Resources Limited - Horizon Oil Sands Processing Plant and Mine,211114,FORT MCMURRAY,Alberta,3203780.703,414081.7137,15989.81759,0,0,44.8704,3633897.105
2012,G10409,22267,Devon Canada Corporation - Jackfish 1 SAGD Plant,211114,CONKIN,Alberta,651162.4871,1507.894975,1132.4,0,0,0,653802.7821
2012,G10412,22493,Shell Canada Limited - Orion Complex,211114,COLD LAKE,Alberta,148882.5591,1298.69,786.0346,0,0,0,150967.2837
2012,G10414,22141,ConocoPhillips Canada Resources Corp. - Surmont SAGD Commercial Battery,211114,ANZAC,Alberta,516681.7603,646.375,871.054,0,0,0,518199.1893
2012,G10417,6619,AECO Gas Storage Partnership - Suffield Gas Storage Facility,211113,MEDICINE HAT,Alberta,18824.44113,18094.54973,120.392,0,0,0,37039.38286
2012,G10420,1106,AltaSteel Ltd. - AltaSteel,331110,EDMONTON,Alberta,74874.94861,25.15,256.28,0,0,0,75156.37861
2012,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,124013.304,14.8225,180.439,0,0,0,124208.5655
2012,G10428,16009,Canadian Natural Resources Limited - Galloway Gas Plant,211113,EDSON,Alberta,44610.4585,21707.08993,4697.12964,0,0,0,71014.67807
2012,G10429,3753,Canadian Natural Resources Limited - Gold Creek Gas Plant,211113,GRANDE PRAIRIE,Alberta,45579.07505,16475.67033,1315.375874,0,0,0,63370.12125
2012,G10431,15212,Canadian Natural Resources Limited - WILD RIVER 4-3,211113,EDSON,Alberta,38782.2514,18732.10493,3960.4796,0,0,0,61474.83592
2012,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,517,65200.75,11.92,0,0,0,65729.67
2012,G10446,18373,ConocoPhillips Canada Operations Ltd. - Berland Sweet Gas Plant,211113,N/A,Alberta,56438.30037,20464.0005,365.646,0,0,0,77267.94687
2012,G10451,21977,Devon Canada Corporation - Narraway Gas Plant,211113,N/A,Alberta,54702.17265,9503.267475,844.7108,0,0,0,65050.15092
2012,G10455,27963,Encana Corporation - Resthaven Sweet Gas Plant 08-11,211113,n/a,Alberta,46372.6638,15319.60048,321.84,0,0,0,62014.10427
2012,G10456,4823,EnCana Corporation - Sexsmith Sour Gas Plant,211113,N/A,Alberta,57126.67676,440.65,203.832,0,0,0,57771.15876
2012,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,Edmonton,Alberta,28527,1461,15108.6003,0,0,0,45096.6003
2012,G10465,6627,"Cenovus FCCL Ltd., as operator for FCCL Partnership - Foster Creek SAGD Bitumen Battery (with Cogen)",211114,BONNYVILLE,Alberta,2161330.694,4135.5824,5663.5794,0,0,0,2171129.856
2012,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324110,LLOYDMINSTER,Alberta,94841.32813,217.4,412.2234,0,0,0,95470.95153
2012,G10476,1439,Husky Oil Operations Limited - Rainbow Lake Gas plant,211113,RAINBOW LAKE,Alberta,59295.79245,2919.627475,302.6488,0,0,0,62518.06873
2012,G10484,1364,Keyera Corp - Gilby Gas Plant,211113,RIMBEY,Alberta,60827.15482,2218.2249,1436.0918,0,0,0,64481.47152
2012,G10486,4152,Keyera Corp - West Pembina GP,211113,DRAYTON VALLEY,Alberta,73449.37593,1220.5,310.68586,0,0,0,74980.56179
2012,G10491,947,Lantic Inc. Taber Factory - Lantic Inc. Taber Beet Sugar Factory,311310,TABER,Alberta,67544.37814,10208.87508,281.0438,0,0,0,78034.29702
2012,G10496,22346,MEG Energy Corp. - MEG Christina Lake Regional Project,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,204106.6208,491.170475,1033.637138,0,0,0,205631.4285
2012,G10497,878,Millar Western Forest Products Ltd. - Whitecourt Pulp Divison,322111,WHITECOURT,Alberta,69796.2,30,357.6,0,0,0,70183.8
2012,G10499,6559,NAL Resources Management - Sylvan Lake Gas Plant 14-32-037-03W5M,211113,SYLVAN LAKE,Alberta,51317.30666,3455.775,1071.8464,0,0,0,55844.92806
2012,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211113,BUCK LAKE,Alberta,69874.34766,4412.475,1052.0294,0,0,0,75338.85206
2012,G10531,17698,Peyto Exploration and Development Corporation - Peyto Oldman Gas Plant 11-17-055-21W5M,211113,Edson,Alberta,71226.14624,9052.500025,5140.6788,0,0,0,85419.32507
2012,G10536,6623,Pembina Pipeline Corporation - Empress NGL Extraction Plant,211113,Medicine Hat,Alberta,73156.16291,5199.3112,392.447524,0,0,0,78747.92163
2012,G10550,5247,Spectra Energy Midstream Corporation - Gordondale East Gas Plant,211113,SPIRIT RIVER,Alberta,53257.59158,9939.29775,1023.8386,0,0,0,64220.72793
2012,G10555,2227,Keyera Corp - Simonette Gas Plant,211113,SIMONETTE,Alberta,54329.74574,3026.075,2518.994,0,0,0,59874.81474
2012,G10556,1077,Suncor Energy Resources Partnership - Ferrier Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,47522.79347,6930.795125,1202.3108,0,0,0,55655.89939
2012,G10557,19181,Suncor Energy Oil Sands Limited Partnership - Firebag,211114,FT. MCMURRAY,Alberta,3441317.39,10650.35033,19146.50089,0,0,501.6,3471615.841
2012,G10558,2230,Suncor Energy Oil Sands Limited Partnership - Suncor Energy Inc. Oil Sands,211114,FORT MCMURRAY,Alberta,8689445.875,560112.9436,41161.23748,1829.1559,5.3947,20.976,9292575.583
2012,G10560,18023,Talisman Energy - TLM Bigstone West Gas Plant,211113,EDSON,Alberta,43916.54621,2035.39995,281.61,0,0,0,46233.55616
2012,G10561,17996,Talisman Energy - TLM Wild River Gas Plant,211113,EDSON,Alberta,48077.81553,9837.02515,332.866,0,0,0,58247.70668
2012,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,222597.0625,99.1975,118.2464,0,0,0,222814.5064
2012,G10576,4830,West Fraser Mills ltd. - Ranger Board,321216,BLUE RIDGE,Alberta,400.450012,16981.5006,25702.4997,0,0,0,43084.45031
2012,G10577,18225,Whitecourt Power Limited Partnership - Whitecourt Electric Power Generating Facility,221119,WHITECOURT,Alberta,743.172577,1399.0075,5731.1658,0,0,0,7873.345877
2012,G10588,4880,Ainsworth Lumber Co. Ltd. - Grande Prairie OSB Mill,321217,GRANDE PRAIRIE,Alberta,8325.599976,353.5,1519.8,0,0,0,10198.89998
2012,G10591,,Beaver Regional Waste Management Services Commission - Beaver Regional Waste Landfill,562210,RYLEY,Alberta,12407.60999,70651.075,186.548,0,0,0,83245.23299
2012,G10604,24188,Connacher Oil and Gas Limited - Algar,211114,CALGARY,Alberta,242054.0564,4115.23245,1161.0378,0,0,0,247330.3267
2012,G10606,5239,Veresen Energy Infrastructure Inc. - Hythe Brainard Sour Gas Plant,211113,N/A,Alberta,52359.75434,15853.75005,201.15,0,0,0,68414.65439
2012,G10607,23543,Enmax Green Power Inc. - Crossfield Energy Centre,221112,CROSSFIELD,Alberta,85160,165.4,6.556,0,0,0,85331.956
2012,G10611,23560,Grande Cache Coal Corporation - Grande Cache Coal Corporation,212114,GRANDE CACHE,Alberta,116070.3613,18490.70063,11064.4423,0,0,0,145625.5043
2012,G10619,24100,MEG Energy Corp. - MEG Christina Lake Cogeneration Facility Phase 2,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,588536.1875,274.84885,2922.014564,0,0,0,591733.0509
2012,G10639,24145,Statoil Canada Ltd. - Leismer SAGD Bitumen Battery,211114,N/A,Alberta,331348.3903,427.775,598.682,0,0,0,332374.8473
2012,G10651,2762,Weyerhaeuser Company Limited - Edson O.S.B.,321217,EDSON,Alberta,14193.43005,166.525,1253.686,0,0,0,15613.64105
2012,G10654,6647,Shell Canada Energy - Shell Albian Sands Jackpine Mine,211114,FORT MCMURRAY,Alberta,968215.9851,70554.102,5300.33528,233.376,0,0,1044303.798
2012,G10656,21706,Pengrowth Energy Corporation - Carson Creek GP 4-23,211113,WHITECOURT,Alberta,33695.96152,11852.59958,1716.19094,0,0,0,47264.75204
2012,G10661,23281,Advantage Oil & Gas Ltd. - Glacier Sour Gas Plant 05-02,211113,n/a,Alberta,49201.23771,12954.95025,326.608,0,0,0,62482.79596
2012,G10668,23432,"Grande Prairie Generation, Inc. - Northern Prairie Thermal Electric Power Plant",221112,SEXSMITH,Alberta,105043.4585,682.1526,511.11023,0,0,0,106236.7213
2012,G10670,25231,DAPP Power LP - DAPP Power LP,221119,WESTLOCK,Alberta,831.075012,8.96925,4.781112,0,0,0,844.825374
2012,G10671,24465,Devon Canada Corporation - Jackfish 2 SAGD Plant,211114,CONKIN,Alberta,472062.1794,18714.59813,820.3046,0,0,0,491597.0821
2012,G10686,1782,Methanex Corporation - Methanex Medicine Hat Methanol Plant,325190,Medicine Hat,Alberta,286256.0745,2593.33,1471.7028,0,0,0,290321.1073
2012,G10693,21754,Peyto Exploration and Development Corporation - Peyto Nosehill 11-21-55-20W5,211113,Edson,Alberta,49377.60156,7579.99995,7494.7298,0,0,0,64452.33131
2012,G10700,25131,Valley Power LP - Valley Power LP,221119,DRAYTON VALLEY,Alberta,688.100007,5.945,2.994006,0,0,0,697.039013
2012,G10707,6628,ConocoPhillips Canada Operations Ltd. - Wolf Lake Sweet Gas Plant,211113,N/A,Alberta,40864.20533,11702.97458,219.03,0,0,0,52786.20991
2012,G10708,18514,Canadian Natural Resources Limited - PELICAN 12-09,211113,N/A,Alberta,47776.32927,8088.142325,239.5622,0,0,0,56104.0338
2012,G10709,19876,City of Calgary - Shepard Landfill,562210,CALGARY,Alberta,873,30695.25148,0,0,0,0,31568.25148
2012,G10714,25284,Pembina Pipeline Corporation - Musreau Gas Plant,211113,GREENVIEW NO. 16,Alberta,56352.36464,18049.53698,458.9796,0,0,0,74860.88122
2012,G10723,26148,Southern Pacific Resource Partnership - McKay Thermal Project ,211113,Fort McMurray,Alberta,68029.92906,859.124975,336.144,0,0,0,69225.19803
2012,G10726,3754,Trilogy Energy Corp. - Kaybob Gas Plant,211113,FOX CREEK,Alberta,77726.17887,8745.580925,1321.613312,0,0,0,87793.3731
2012,G10727,23257,University of Calgary - Central Heating and Cooling Plant,611310,CALGARY,Alberta,73266.65625,467.94395,557.789248,715,0,0,75007.38945
2012,G10735,27826,MacKay Operating Corp - MacKay River Commercial Project,211114,Ft McMurray,Alberta,1460.839966,0.5,2.682,0,0,0,1464.021966
2012,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,59024.4573,28.9175,326.0716,0,0,0,59379.4464
