Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2016,G10122,4142,Plains Midstream Canada - Fort Saskatchewan Storage and Fractionation,211113,FORT SASKATCHEWAN,Alberta,85842.34375,59.9325,649.4612,0,0,0,86551.73745
2016,G10125,18996,MEGlobal Canada ULC - Fort Saskatchewan EOEG,325190,FORT SASKATCHEWAN,Alberta,55650.6051,727.320025,0,0,0,0,56377.92513
2016,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,WARBURG,Alberta,9538959,2879.999925,48943.52149,0,0,0,9590782.521
2016,G10130,2875,International Paper Company - International Paper Canadian Pulp Holdings ULC,322112,GRANDE PRAIRIE,Alberta,92577.40711,33120.29968,10792.0104,0,0,0,136489.7172
2016,G10132,1039,Milner Power Limited Partnership by its GP Milner Power Inc. - H.R.Milner Generating Station,221112,GRANDE CACHE,Alberta,393247.7462,529.730025,1701.1032,0,0,0,395478.5794
2016,G10134,17122,Japan Canada Oil Sands Limited - Hangingstone SAGD Demonstration Facility,211114,RM OF WOOD BUFFALO,Alberta,65450.79068,93.7075,96.85,0,0,0,65641.34818
2016,G10135,3758,Direct Energy Marketing Ltd. - Hanlan Robb Gas Plant,211113,EDSON,Alberta,193334.756,24150.3582,555.7104,0,0,0,218040.8246
2016,G10137,3941,AltaGas Ltd. - Harmattan Gas Processing Plant,211113,DIDSBURY,Alberta,359461.2369,19645.45028,3317.634,0,0,0,382424.3212
2016,G10139,15241,Canadian Natural Resources Limited - Hays Gas Plant,211113,HAYS,Alberta,57440.22253,2891.632575,866.7628,0,0,0,61198.61791
2016,G10143,21885,TransAlta Generation Partnership - Highvale Coal Mine,212115,SEBA BEACH,Alberta,105712.0679,84996.94145,1196.8872,0,0,0,191905.8965
2016,G10144,2991,West Fraser Mills Ltd. - Hinton Pulp,322112,HINTON,Alberta,169800.1191,37719.18118,8936.662698,0,0,0,216455.963
2016,G10152,6556,INEOS Canada Partnership - Joffre LAO Plant,325110,JOFFRE,Alberta,165697.8691,113.066925,1245.180484,0,0,0,167056.1166
2016,G10155,440,Pengrowth Energy Corporation - Judy Creek Gas Conservation Plant,211113,SWAN HILLS,Alberta,30412.97828,10157.0352,924.3662,0,0,0,41494.37968
2016,G10158,15928,Canadian Natural Resources Limited - Karr Gas Plant,211113,MD OF GREENVIEW,Alberta,70626.46727,2248.65,1854.305,0,0,0,74729.42227
2016,G10159,4150,SemCams ULC - Kaybob Amalgamated Sour Gas Plant,211113,FOX CREEK,Alberta,200325.7954,12291.39028,3464.4586,0,0,0,216081.6443
2016,G10162,2286,TransAlta Generation Partnership - Keephills Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,9027735,2562.002575,60569.15471,0,0,0,9090866.157
2016,G10176,5243,Lehigh Hanson Materials Ltd. - Edmonton Plant,327310,EDMONTON,Alberta,508623.0668,75.2675,701.5814,0,0,0,509399.9157
2016,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,763044.625,1280.350025,5830.8766,0,0,0,770155.8516
2016,G10180,17630,"Suncor Energy Oil Sands Limited Partnership  - MacKay River, In-Situ Oil Sands Plant",211114,FORT MCMURRAY,Alberta,292920.4583,536.074825,1636.19582,0,0,0,295092.7289
2016,G10196,6647,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,FORT MCMURRAY,Alberta,1284970.628,1832.567575,7414.836,0,0,0,1294218.032
2016,G10202,5337,Keyera Corp - Nevis Gas Plant,211113,STETTLER,Alberta,79173.99781,7772.85755,2392.5228,0,0,0,89339.37816
2016,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,RED DEER,Alberta,3064835.553,8086.382725,14317.7971,0,0,31.92,3087271.653
2016,G10219,2128,Shell Canada Limited - Peace River Complex 5-21,211114,PEACE RIVER,Alberta,263778.9535,3451.549975,738.3248,0,0,0,267968.8283
2016,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pulp - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,114256.8916,3353.524925,11270.3302,0,0,0,128880.7467
2016,G10232,18997,MEGlobal Canada ULC - Prentiss Chemical Manufacturing Facility,325190,LACOMBE COUNTY,Alberta,316953.5189,1701.295025,177.1908,0,0,0,318832.0047
2016,G10237,426,Pengrowth Energy Corporation - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,89608.57976,2596.667575,1370.4722,0,0,0,93575.71953
2016,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,172174.7348,348.2775,1457.22,0,0,0,173980.2323
2016,G10243,407,Husky Oil Operations Limited - Ram River,211113,ROCKY MOUNTAIN HOUSE,Alberta,302774.3526,3526.78745,1097.1764,0,0,0,307398.3165
2016,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,186138,304.71,1373.1542,0,0,0,187815.8642
2016,G10249,1372,Keyera Corp - Rimbey Gas Plant,211113,RIMBEY,Alberta,397997.8305,7893.975075,1765.5308,0,0,0,407657.3364
2016,G10260,2963,Shell Chemicals Canada Limited. - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,290137.9648,440.235,1562.7716,2.391,0,0,292143.3624
2016,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,441596.9622,205.25,2182.3136,0,0,0,443984.5258
2016,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,3366218.965,10065.56585,13414.8273,0,0,0,3389699.358
2016,G10265,1036,ATCO Power - Sheerness Generating Station,221112,HANNA,Alberta,4999716.851,1617.2,22609.0508,0,0,0,5023943.102
2016,G10267,2120,Shell Canada Limited - Caroline Complex,211113,CAROLINE,Alberta,464069.8573,1486.58755,3369.5754,0,0,0,468926.0202
2016,G10268,2119,Shell Canada Limited - Jumping Pound Complex,211113,CALGARY,Alberta,215077.4086,2822.154925,1480.613,0,0,0,219380.1765
2016,G10269,2960,Shell Canada Products  - Shell Scotford Refinery,324110,Fort Saskatchewan,Alberta,832724.6138,8636.137175,2417.6144,0,0,0,843778.3654
2016,G10277,1374,Keyera Corp - Strachan Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,236216.1167,11696.82528,2937.6244,0,0,0,250850.5663
2016,G10278,3707,"Imperial Oil - Imperial Oil, Strathcona Refinery",324110,Edmonton,Alberta,1539552.83,1854.2675,5687.1214,0,0,0,1547094.219
2016,G10281,2284,TransAlta Generation Partnership - Sundance Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,13486121,3914.32,92010.71929,0,0,0,13582046.04
2016,G10312,432,Canadian Natural Resources Limited - Wapiti Gas Plant,211113,GROVEDALE,Alberta,96569.58934,5533.7501,1106.474,0,0,0,103209.8134
2016,G10313,2108,Shell Canada Limited - Waterton Complex,211113,Pincher Creek,Alberta,303673.6394,4794.38515,2798.1008,0,0,0,311266.1253
2016,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325110,FORT SASKATCHEWAN,Alberta,1026360.344,2638.864925,3436.089,0,0,0,1032435.298
2016,G10321,3751,Direct Energy Marketing Ltd. - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,136900.5837,1980.85745,577.7624,0,0,0,139459.2036
2016,G10324,4136,Canadian Natural Resources Limited - Wolf Lake and Primrose Plant,211114,NA,Alberta,3265473.643,39395.03028,19289.6887,0,0,0,3324158.362
2016,G10327,19289,Rio Tinto Alcan Inc - Strathcona Works,324190,SHERWOOD PARK,Alberta,134794.6319,0.915,9.4466,0,0,0,134804.9935
2016,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,557.356812,142117.2567,70.179,0,0,0,142744.7925
2016,G10356,6560,Nexen Energy ULC. - Balzac Power Station,221112,Rocky View County,Alberta,96938.26,366.575,739.04,0,0,0,98043.875
2016,G10361,19995,Air Products Canada Ltd. - Edmonton Hydrogen Facility,325120,EDMONTON,Alberta,1166846.925,1038.462475,267.604,0,0,0,1168152.991
2016,G10371,1074,Pengrowth Energy Corporation - Olds Gas Plant,211113,OLDS,Alberta,97131.00749,2729.0726,546.8002,0,0,0,100406.8803
2016,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325110,LACOMBE COUNTY,Alberta,38717.60571,448.085025,30.992,0,0,0,39196.68274
2016,G10380,18142,TransCanada Energy Ltd. - Bear Creek Power Plant,221112,GRANDE PRAIRIE,Alberta,114810.6953,2080.920025,944.1534,0,0,0,117835.7687
2016,G10390,22378,Nexen Energy ULC. - Long Lake Project,211114,FORT MCMURRAY,Alberta,1562054.1,9756.5002,9998.198596,0,0,0,1581808.799
2016,G10392,3775,General Scrap Partnership - Navajo Metals,339990,CALGARY,Alberta,1858.799927,2.85,63.176,0,0,0,1924.825927
2016,G10394,21548,Husky Oil Operations Limited - Tucker Thermal,211114,BONNEVILLE,Alberta,657546.8295,2197.38755,1142.2042,0,0,0,660886.4213
2016,G10402,6895,Teck Coal Limited - Cardinal River Operations,212114,HINTON,Alberta,77013.20898,32175.934,6609.7294,0,0,0,115798.8724
2016,G10406,22750,Connacher Oil and Gas Limited - Pod One,211114,FORT MCMURRAY,Alberta,140218.6425,4047.39995,236.3736,0,0,0,144502.4161
2016,G10408,23275,Canadian Natural Resources Limited - Horizon Oil Sands Processing Plant and Mine,211114,FORT MCMURRAY,Alberta,3451012.207,444620.5017,11296.1966,1046.045,1.478,1023.72,3909000.148
2016,G10409,22267,Devon Canada Corporation - Jackfish 1 SAGD Plant,211114,CONKLIN,Alberta,677159.6843,12747.93223,1163.3622,0,0,0,691070.9787
2016,G10412,22493,Osum Production Corp. - Orion Facilities,211114,COLD LAKE,Alberta,227959.9632,716.550025,340.018,0,0,0,229016.5312
2016,G10414,22141,ConocoPhillips Surmont Partnership - Surmont SAGD Commercial Battery,211114,ANZAC,Alberta,2030336.416,1747.02495,3353.096,0,0,0,2035436.537
2016,G10417,6619,AECO Gas Storage Partnership - Suffield Gas Storage Facility,211113,MEDICINE HAT,Alberta,21482.459,8581.225025,154.364,0,0,0,30218.04802
2016,G10420,1106,Moly-Cop AltaSteel Ltd. - Moly-Cop AltaSteel Ltd.,331110,EDMONTON,Alberta,71212.03101,25.225,256.578,0,0,0,71493.83401
2016,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,152580.1356,18.3275,220.669,0,0,0,152819.1321
2016,G10428,16009,Canadian Natural Resources Limited - Galloway Gas Plant,211113,EDSON,Alberta,49778.83396,9498.65475,4541.6392,0,0,0,63819.12791
2016,G10429,3753,Canadian Natural Resources Limited - Gold Creek Gas Plant,211113,GRANDE PRAIRIE,Alberta,59832.98582,6087.815,1732.6316,0,0,0,67653.43242
2016,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,519,69600.75,59.6,0,0,0,70179.35
2016,G10446,18373,ConocoPhillips Canada (BRC) Partnership - Berland Sweet Gas Plant,211113,N/A,Alberta,69081.73283,19799.2996,530.142,0,0,0,89411.17443
2016,G10455,27963,Pembina Pipeline Corporation - Resthaven Sweet Gas Plant 08-11,211113,n/a,Alberta,103720.6067,34662.63988,738.2056,0,0,0,139121.4521
2016,G10456,4823,EnCana Corporation - Sexsmith Sour Gas Plant,211113,N/A,Alberta,68064.50065,2243,229.46,0,0,0,70536.96065
2016,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,Edmonton,Alberta,23092,1053.75005,15671.82,0,0,0,39817.57005
2016,G10465,6627,"Cenovus FCCL Ltd., as operator for FCCL Partnership - Foster Creek SAGD Bitumen Battery (with Cogen)",211114,BONNYVILLE,Alberta,3079892.285,4774.9551,9467.787502,0,0,0,3094135.028
2016,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324110,LLOYDMINSTER,Alberta,93547.95019,264,406.77,0,0,0,94218.72019
2016,G10476,1439,Husky Oil Operations Limited - Rainbow Lake Gas plant,211113,RAINBOW LAKE,Alberta,54466.55154,2554.51745,283.5768,0,0,0,57304.64579
2016,G10484,1364,Keyera Corp - Gilby Gas Plant,211113,Rimbey,Alberta,60038.55126,2508.324925,1443.959,0,0,0,63990.83518
2016,G10486,4152,Keyera Corp - West Pembina GP,211113,Drayton Valley,Alberta,39268.64891,1247.6,110.0812,0,0,0,40626.33011
2016,G10496,22346,MEG Energy Corp. - MEG Christina Lake Regional Project,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,865416.2103,13614.79935,4199.9971,0,0,0,883231.0068
2016,G10497,878,Millar Western Forest Products Ltd. - Whitecourt Pulp Divison,322111,WHITECOURT,Alberta,66824.2,30,327.8,0,0,0,67182
2016,G10499,6559,NAL Resources Management - Sylvan Lake Gas Plant 14-32-037-03W5M,211113,Sylvan Lake,Alberta,51748.52148,5192.8999,810.87588,0,0,0,57752.29726
2016,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211113,Buck Lake,Alberta,63498.75921,5679.87255,1213.5752,0,0,0,70392.20696
2016,G10531,17698,Peyto Exploration and Development Corporation - Peyto Oldman 11-17-055-21W5,211113,N/A,Alberta,76033.40969,19386.50745,783.742682,0,0,0,96203.65982
2016,G10536,6623,Pembina Pipeline Corporation - Empress NGL Extraction Plant,211113,MEDICINE HAT,Alberta,76471.95607,4574.225025,509.282,0,0,0,81555.4631
2016,G10555,2227,Keyera Corp - Simonette Gas Plant,211113,Simonette,Alberta,36657.68105,3714.337475,891.7948,0,0,0,41263.81332
2016,G10556,1077,Direct Energy Marketing Ltd. - Ferrier Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,46139.89336,4705.487525,477.1874,0,0,0,51322.56829
2016,G10557,19181,Suncor Energy Oil Sands Limited Partnership  - Firebag,211114,FT. MCMURRAY,Alberta,4772363.325,6776.888325,30199.65257,0,0,512.7948,4809852.661
2016,G10558,2230,Suncor Energy Oil Sands Limited Partnership  - Suncor Energy Inc. Oil Sands,211114,FORT MCMURRAY,Alberta,6945069.898,144341.0824,42113.23931,794.64528,70.10893,886.8516,7133275.825
2016,G10560,18023,Repsol Oil & Gas Canada Inc. - TLM Bigstone West Gas Plant,211113,EDSON,Alberta,43223.89868,3016.50005,272.968,0,0,0,46513.36673
2016,G10561,17996,Repsol Oil & Gas Canada Inc. - TLM Wild River Gas Plant,211113,EDSON,Alberta,54427.69835,13503.94958,374.586,0,0,0,68306.23393
2016,G10563,6504,Tolko Industries Ltd. - Tolko High Level Lumber Division,321111,HIGH LEVEL,Alberta,40318.37793,12599.7525,602.3176,0,0,0,53520.44803
2016,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,190004.9219,84.7025,101.022,0,0,0,190190.6464
2016,G10576,4830,West Fraser Mills ltd. - Ranger Board,321216,BLUE RIDGE,Alberta,464.339996,1172.600025,39956.7638,0,0,0,41593.70382
2016,G10577,18225,Whitecourt Power Limited Partnership - Whitecourt Electric Power Generating Facility,221119,WHITECOURT,Alberta,550.977322,416.230425,3309.4092,0,0,0,4276.616947
2016,G10586,4591,ADM Agri-Industies Company - ADM AGRI-INDUSTRIES - ADM Lloydminster,311224,LLOYDMINSTER,Alberta,55763.92698,28.0775,323.6876,26.8165,0,0,56142.50858
2016,G10591,,Beaver Regional Waste Management Services Commission - Beaver Regional Waste Landfill,562210,RYLEY,Alberta,10069.33997,79326.91843,167.69652,0,0,0,89563.95491
2016,G10604,24188,Connacher Oil and Gas Limited - Algar,211114,FORT MCMURRAY,Alberta,260561.2796,3765.23495,1031.6462,0,0,0,265358.1607
2016,G10606,5239,Veresen Midstream General Partner Inc. - Hythe Brainard Sour Gas Plant,211113,n/a,Alberta,60904.46822,6694.9502,263.432,0,0,0,67862.85042
2016,G10607,23543,Enmax Generation Portfolio Inc - Crossfield Energy Centre,221112,CROSSFIELD,Alberta,14538.21289,27.075,115.922,0,0,0,14681.20989
2016,G10611,23560,Grande Cache Coal Corporation - Grande Cache Coal Corporation,212114,MD OF GREENVIEW,Alberta,4152.949493,2.29,46.8754,0,0,0,4202.114893
2016,G10619,24100,MEG Energy Corp. - MEG Christina Lake Cogeneration Facility,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,1147282.25,521.09375,5539.93026,0,0,0,1153343.274
2016,G10639,24145,Statoil Canada Ltd. - Leismer SAGD Bitumen Battery,211114,n/a,Alberta,467886.5717,6291.194925,608.665,0,0,0,474786.4316
2016,G10651,2762,Weyerhaeuser Company Limited - Edson O.S.B.,321217,EDSON,Alberta,14956.39026,182.55,1521.886,0,0,0,16660.82626
2016,G10668,23432,"Grande Prairie Generation, Inc. - Northern Prairie Thermal Electric Power Plant",221112,SEXSMITH,Alberta,44747.08394,1011.4875,322.6446,0,0,0,46081.21604
2016,G10670,25231,DAPP Power LP - DAPP Power LP,221119,Westlock,Alberta,777.823212,501.9925,3978.1212,0,0,0,5257.936912
2016,G10671,24465,Devon Canada Corporation - Jackfish 2 SAGD Plant,211114,CONKLIN,Alberta,629299.6156,2546.01745,1089.786,0,0,0,632935.4191
2016,G10686,1782,Methanex Corporation - Methanex Medicine Hat Methanol Plant,325190,MEDICINE HAT,Alberta,373727.546,2500.7,1839.852,0,0,0,378068.098
2016,G10693,21754,Peyto Exploration and Development Corporation - Peyto Nosehill 11-21-055-20W5,211113,N/A,Alberta,63825.3209,7704.0434,1014.783572,0,0,0,72544.14787
2016,G10709,19876,City of Calgary - Shepard Landfill,562210,CALGARY,Alberta,889,17897.00013,28.00008,0,0,0,18814.00021
2016,G10714,25284,Pembina Pipeline Corporation - Musreau Gas Plant,211113,Greenview No. 16,Alberta,63587.57953,31873.64968,386.208,0,0,0,95847.4372
2016,G10727,23257,University of Calgary - Central Heating and Cooling Plant,611310,CALGARY,Alberta,71527,118.75,530.44,0,0,0,72176.19
2016,G10735,27826,Brion Energy Corporation - MacKay River Commercial Project,211114,FT MCMURRAY,Alberta,15945.69824,9.6875,66.603,0,0,0,16021.98874
2016,G10744,26109,Canadian Natural Resources Limited - Kirby South 13-21-73-7W4,211114,NISKU,Alberta,698725.745,510.4425,1083.4684,0,0,0,700319.6559
2016,G10746,25229,City of Calgary - Spyhill Landfill,562210,CALGARY,Alberta,857,50045.99915,28.99987,0,0,0,50931.99902
2016,G10750,27506,Imperial Oil Resources Limited - Kearl Oil Sands Processing Plant and Mine,211114,Fort McKay,Alberta,2529285.32,22238.13433,50498.75965,0,0.69466,7.7292,2602030.638
2016,G10771,26425,Athabasca Oil Corporation - Kaybob East 16-03,211113,Fox Creek,Alberta,8191.257813,2325.27505,13.708,0,0,0,10530.24086
2016,G10772,26426,Athabasca Oil Corporation - Kaybob West 07-14,211113,Calgary,Alberta,30324.39453,8608.300025,50.958,0,0,0,38983.65256
2016,G10773,26427,Athabasca Oil Corporation - Saxon 10-19,211113,Calgary,Alberta,20974.75977,5954.175175,35.462,0,0,0,26964.39694
2016,G10774,24125,Birchcliff Energy Ltd. - Birchcliff Pouce Coupe 03-22-078-12 W6M Gas Plant,211113,POUCE COUPE,Alberta,72119.61547,21040.0974,531.7512,0,0,0,93691.46407
2016,G10778,28033,Devon Canada Corporation - Jackfish 3 SAGD Plant,211114,CONKLIN,Alberta,732977.6078,2820.260025,1277.973,0,0,0,737075.8408
2016,G10779,28576,Enmax Generation Portfolio Inc - Shepard Energy Centre,221112,Calgary,Alberta,1696601.875,3211.750025,13490.46,0,0,0,1713304.085
2016,G10787,26618,Pembina Pipeline Corporation - Kakwa River Gas Plant 08-13-063-05W6,211113,n/a,Alberta,168805.2506,30513.10995,1158.2068,0,0,0,200476.5673
2016,G10788,5287,Pembina Pipeline Corporation - Redwater Fractionation and Storage Facility,211113,Redwater,Alberta,61250.0936,6408.625125,138.57,0,0,0,67797.28872
2016,G10789,27964,Pembina Pipeline Corporation - Saturn Deepcut Gas Plant 12-36,211113,Greenview No. 16,Alberta,106848.5134,9773.97725,773.012,0,0,0,117395.5026
2016,G10790,26264,Peyto Exploration and Development Corporation - Peyto Swanson 12-31-053-19W5,211113,N/A,Alberta,60113.82724,14731.17543,447.801918,0,0,0,75292.80459
2016,G10795,25300,Tourmaline Oil Corp - Banshee 15-12-050-21 W5,211113,Yellowhead County,Alberta,61367.44784,6907.32495,4665.786,0,0,0,72940.55879
2016,G10799,18844,Tourmaline Oil Corp - Wild River 14-20-056-23 W5,211113,Hinton,Alberta,74255.46638,10448.1999,6158.766,0,0,0,90862.43228
2016,G10802,27021,AltaGas Ltd. - Gordondale Sour Gas Plant 16-31,211113,n/a,Alberta,79733.56714,21354.5502,605.238,0,0,0,101693.3553
2016,G10804,28963,Athabasca Oil Corporation - AOC Hangingstone SAGD,211114,Fort McMurray,Alberta,303567.0147,4190.970025,550.5848,0,0,0,308308.5696
2016,G10806,27638,Bellatrix Exploration Ltd. - Ferrier Comp Station 13-05,211113,CALGARY,Alberta,76650.05856,17167.6252,449.086,0,0,0,94266.76976
2016,G10807,698,Keyera Corp - Fort Saskatchewan Plant,211113,FORT SASKATCHEWAN,Alberta,76521.15761,555.574975,434.9012,0,0,0,77511.63378
2016,G10809,5232,ALIMENT JBS CANADA ULC/ JBS FOOD CANADA ULC - JBS Foods Canada Inc.,311611,BROOKS,Alberta,55054.71484,239864.2811,7931.793586,0,0,0,302850.7896
2016,G10811,28711,Peyto Exploration and Development Corporation - Petyo Oldman North 14-17-055-21W5,211113,N/A,Alberta,58524.95101,15118.78818,480.979748,0,0,0,74124.71893
2016,G10813,6647,Shell Canada Energy - Shell Canada Energy Muskeg River Mine and Jackpine Mine,211114,FORT MCMURRAY,Alberta,1278153.575,128227.9135,7658.714134,1384.955,0,88.92,1415514.077
2016,G10815,29025,Husky Oil Operations Limited - Sunrise Thermal,211114,Fort McKay,Alberta,1208625.74,3214.0049,2240.1256,0,0,0,1214079.871
