Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2018,G11690,,Bonavista Energy Corporation - WILSON CREEK 15-03-043-04W5 GGS,211110,N/A,Alberta,9387.3944,3308.2725,293.2618,0,0,0,12988.9287
2018,G10813,6647,Canadian Natural Upgrading Ltd - Canadian Natural Upgrading Limited Muskeg River Mine and Jackpine Mine,211142,Fort McMurray,Alberta,1475879.769,31835.02,9134.2066,1945.944,0,216.6,1519011.54
2018,G10409,22267,Devon Canada Corporation - Jackfish 1 SAGD Plant,211141,Conklin,Alberta,726959.7816,9094.2025,1124.2944,0,0,0,737178.2785
2018,G11898,1864,"Constellation Brands Schenley, ULC - The Black Velvet Distilling Company",312140,Lethbridge,Alberta,20183.63,10.25,241.38,0,0,0,20435.26
2018,G10265,1036,ATCO Power - Sheerness Generating Station,221112,Hanna,Alberta,4953345.948,1586.4175,21071.2224,0,0,0,4976003.588
2018,G10018,1033,ATCO Power - Battle River Generating Station,221112,Forestburg,Alberta,2179125.849,607.895,9306.54,0,0,0,2189040.284
2018,G11899,21061,Birchcliff Energy Ltd. - 07-25-77-12-W6M,211110,Pouce Coupe,Alberta,8912.5734,2849.4775,281.93929,0,0,0,12043.99019
2018,G11901,26268,Aspenleaf Energy Ltd. - Ethel Connector 04-26,211110,N/A,Alberta,10562.5783,2282.635,118.7232,0,0,0,12963.9365
2018,G10671,24465,Devon Canada Corporation - Jackfish 2 SAGD Plant,211141,Conklin,Alberta,807736.8892,2318.9475,1222.0086,0,0,0,811277.8453
2018,G10778,28033,Devon Canada Corporation - Jackfish 3 SAGD Plant,211141,Conklin,Alberta,813092.2667,1269.9675,1251.6596,0,0,0,815613.8938
2018,G10774,24125,Birchcliff Energy Ltd. - 03-22-78-12-W6M,211110,Bonanza,Alberta,140149.1875,32174.45228,3568.3414,0,0,0,175891.9811
2018,G11251,7787,West Fraser Mills Ltd. - ALBERTA PLYWOOD EDMONTON - A Division of West Fraser Mills L,321212,Edmonton,Alberta,21448.69,14.581,116.19616,0,0,0,21579.46716
2018,G11407,25220,XTO Energy Canada ULC - Resthaven 02-10,211110,Calgary,Alberta,24073.5152,4285.225,1644.3342,0,0,0,30003.0744
2018,G10196,,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,Fort McMurray,Alberta,1389870.658,1845.7685,7485.26532,0,0,0,1399201.692
2018,G11047,6648,Alberta Capital Region Wastewater Commision - Alberta Capital Region Wastewater Commission Treatment Plant,221320,Fort Saskatchewan,Alberta,7052.208,16751.7325,343.981996,0,0,0,24147.9225
2018,G10122,4142,Plains Midstream Canada ULC - Fort Saskatchewan Storage and Fractionation,211110,Fort Saskatchewan,Alberta,98800.7908,59.395,537.9496,0,0,0,99398.1354
2018,G10108,3752,Plains Midstream Canada ULC - Empress Straddle Gas Plant,211110,Medicine Hat,Alberta,256074.1922,5072.125,1170.3652,0,0,0,262316.6824
2018,G10015,,ATCO Gas and Pipelines Ltd. - ATCO Pipelines - Transmission System,486210,Edmonton,Alberta,78868.5814,85672.44,1982.0874,0,0,0,166523.1088
2018,G10809,5232,ALIMENT JBS CANADA ULC/ JBS FOOD CANADA ULC - JBS Foods Canada Inc.,311611,Brooks,Alberta,61436.4615,213620.6575,12015.1514,0,0,0,287072.2704
2018,G11232,17872,SHELL CANADA LIMITED - Moose Mountain Compressor Station,211110,Calgary,Alberta,20273.7,6065.1875,659.1462,0,0,0,26998.0337
2018,G11164,17876,SHELL CANADA LIMITED - Waterton Complex - Compressor Station W,211110,Pincher Creek,Alberta,7612.87044,3039.1225,555.621,0,0,0,11207.61394
2018,G10267,2120,Shell Canada Limited-1 - Caroline Complex,211110,Caroline,Alberta,337891.6639,1445.19,2341.2668,0,0,0,341678.1207
2018,G10268,2119,Shell Canada Limited-1 - Jumping Pound Complex,211110,Calgary,Alberta,222726.7929,3710.315,1757.6636,0,0,0,228194.7715
2018,G10313,2108,Shell Canada Limited-1 - Waterton Complex,211110,Pincher Creek,Alberta,271673.831,4893.4025,3025.7132,0,0,0,279592.9467
2018,G11651,,City of Medicine Hat - City of Medicine Hat Landfill,562210,Cypress County,Alberta,5448.71,38938.75,2.98,0,0,0,44390.44
2018,G10557,19181,Suncor Energy Oil Sands Limited Partnership  - Firebag,211141,Ft. McMurray,Alberta,5288856.524,7948.0937,32183.39387,0,0,597.5196,5329585.531
2018,G10180,17630,"Suncor Energy Oil Sands Limited Partnership  - MacKay River, In-Situ Oil Sands Plant",211141,Fort McMurray,Alberta,393003.7461,2035.96335,3633.44844,0,0,0,398673.1578
2018,G10558,2230,Suncor Energy Oil Sands Limited Partnership  - Suncor Energy Inc. Oil Sands,211142,Fort McMurray,Alberta,7528063.587,302688.4996,36241.90474,336.68778,88.28094,767.904,7868186.864
2018,G10159,4150,SemCams Midstream ULC - Kaybob Amalgamated Sour Gas Plant,211110,Fox Creek,Alberta,215456.9557,11620.5825,3756.96348,0,0,0,230834.5017
2018,G10120,5352,TransAlta Generation Partnership - Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,221112,Fort Saskatchewan,Alberta,384736.2496,682.29855,2907.869398,0,0,0,388326.4176
2018,G11397,26403,Fort Hills Energy L.P. - Fort Hills Oil Sands,211142,Fort McMurray,Alberta,2128690.66,6281.125,11933.19544,66.67633,0,0,2146971.657
2018,G10008,,Alliance Pipeline Ltd. - Alliance Pipeline Ltd. - AB Pipeline System,486210,Calgary,Alberta,548956.0629,20080.675,4917.0298,0,0,0,573953.7677
2018,G10187,,Syncrude Canada Ltd. - Mildred Lake and Aurora Plant Sites,211142,Fort McMurray,Alberta,11269551.32,363261.3235,149048.5969,651.794,4.8774,42.408,11782560.32
2018,G11484,25221,Kanata Energy Group Ltd. - 13-11-062-27 W5M Simonette,211110,Grande Prairie,Alberta,20957.2552,116.8225,98.2208,0,0,0,21172.2985
2018,G11904,27902,XTO Energy Canada ULC - Fir 01-32,211110,Calgary,Alberta,10914.6931,1381.4475,523.7052,0,0,0,12819.8458
2018,G11440,22105,XTO Energy Canada ULC - KAYBOB SOUR GAS PROCESSING PLANT 15-07-060-18 W5M,211110,Calgary,Alberta,25582.4499,388.1775,45.5642,0,0,0,26016.1916
2018,G11406,27901,XTO Energy Canada ULC - South Kaybob 02-20,211110,Calgary,Alberta,24049.0405,1704.3,1430.8172,0,0,0,27184.1577
2018,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,Warburg,Alberta,8787070.97,2544.5,54846.9,0,0,0,8844462.37
2018,G10868,21232,Edmonton Regional Airport Authority - Edmonton International Airport,488190,Edmonton International Airport,Alberta,48984,8.5125,43.3888,0,0,0,49035.9013
2018,G11017,23004,Aspenleaf Energy Ltd. - Leduc 02/10-22,211110,Leduc,Alberta,13284.8384,4239.2075,50.8984,0,0,0,17574.9443
2018,G11913,169,Bunge Canada  - BUNGE CANADA - WAINWRIGHT PLANT,311990,Wainwright,Alberta,7739.9,3.75,39.932,0,0,0,7783.582
2018,G10009,1,Alberta-Pacific Forest Industries Inc. - Alberta-Pacific Forest Industries Inc.,322112,County of Athabasca,Alberta,89737.9792,2877.76,19339.4848,385.3005,0,0,112340.5245
2018,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325110,Fort Saskatchewan,Alberta,1162292.27,2414.6225,5086.4428,1947.66,0,0,1171740.995
2018,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325210,Lacombe County,Alberta,36990.6321,585.9275,163.155,0,0,0,37739.7146
2018,G11409,27866,Japan Canada Oil Sands Limited - Hangingstone Expansion Project,211141,RM of Wood Buffalo,Alberta,445115.2932,301.21525,629.97498,0,0,0,446046.4834
2018,G11850,,Petrus Resources Ltd. - Arriva 02-25 Gas Plant,211110,Rocky Mountain House,Alberta,24578.8897,2824.9875,1518.906,0,0,0,28922.7832
2018,G11914,29794,Shell Canada Limited-1 - Kaybob 05-33 Gas Battery,211110,Fox Creek,Alberta,23848.8878,7766.8225,731.7688,0,0,0,32347.4791
2018,G11915,,Petrus Resources Ltd. - 07-14-049-01W5 Gas Plant,211110,Thorsby,Alberta,8374.6632,1487.5825,509.282,0,0,0,10371.5277
2018,G10787,26618,Pembina Pipeline Corporation - Kakwa River Gas Plant 08-13-063-05W6,211110,n/a,Alberta,233794.3023,22751.325,4052.1444,0,0,0,260597.7717
2018,G10356,6560,CNOOC Petroleum North America ULC - Balzac Power Station,221112,Balzac,Alberta,212784.6409,571.293525,1618.805434,0,0,0,214974.7399
2018,G10390,22378,CNOOC Petroleum North America ULC - Long Lake Project,211141,Fort McMurray,Alberta,1850384.546,7007.0075,11562.251,0,0,0,1868953.804
2018,G10455,27963,Pembina Pipeline Corporation - Resthaven Sweet Gas Plant 08-11,211110,n/a,Alberta,173539.2693,50583.545,21572.1306,0,0,0,245694.9449
2018,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,Edmonton,Alberta,703.7046,11203.07,14.0358,0,0,0,11920.8104
2018,G11916,29499,Waste Management of Canada Corporation - Thorhild,562210,Newbrook,Alberta,0,14960.175,0,0,0,0,14960.175
2018,G11917,6617,West Fraser Mills Ltd. - Hinton Wood Products - A Division of West Fraser Mills Ltd.,321111,Hinton,Alberta,9486,126.015,835.4132,0,0,0,10447.4282
2018,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,Rainbow Lake,Alberta,296885.2014,441.2575,1835.0244,0,0,0,299161.4833
2018,G10879,6850,Border Paving Ltd. - Camrose Batch Plant,237310,Camrose,Alberta,3144.464494,3.1522,84.109308,0,0,0,3231.726002
2018,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,Exshaw,Alberta,153919.1767,18.91,196.7396,0,0,0,154134.8263
2018,G10886,21075,Border Paving Ltd. - Portable Plant 020002,237310,Red Deer,Alberta,490.128193,0.1897,3.80546,0,0,0,494.123353
2018,G10882,6849,Border Paving Ltd. - Hinton Batch Plant,237310,Hinton,Alberta,547.072193,0.287775,7.710154,0,0,0,555.070122
2018,G11918,,Alberta  Health Services - Alberta Children's Hospital,622112,Calgary,Alberta,10378.03,5,1756.71,0,0,0,12139.74
2018,G11236,1175,Agrium Inc. - Joffre Nitrogen Operations,325313,Joffre,Alberta,23280.72,11.95825,120.80324,0,0,0,23413.48149
2018,G11537,,Alberta  Health Services - Rockyview General Hospital,622111,Calgary,Alberta,10960.19,5.5,726.673,0,0,0,11692.363
2018,G10341,6611,ATCO Power Canada Ltd. - Poplar Hill Generating Station,221112,Grande Prairie,Alberta,118858.0351,410.3075,915.0388,0,0,0,120183.3814
2018,G10349,6615,ATCO Power Canada Ltd. - Valleyview Generating Station,221112,Valleyview,Alberta,120020.6741,1832.385,897.3972,0,0,0,122750.4563
2018,G11920,,ATCO Power Canada Ltd. - Oldman River Hydroelectric Power Plant,221111,Pincher Creek,Alberta,0.5014,8.885,1114.6988,0,0,0,1124.0852
2018,G11922,,TransAlta Corporation - Bighorn Hydro Plant,221111,Clearwater,Alberta,16.7989,0.0075,0.3576,0,0,0,17.164
2018,G11924,,TransAlta Corporation - Brazeau Hydro Plant,221111,Drayton Valley,Alberta,99.5688,0.1485,0.3278,0,0,0,100.0451
2018,G11926,,TransAlta Corporation - Ghost Hydro Plant,221111,Cochrane,Alberta,54.6175,0.07,0.1788,0,0,0,54.8663
2018,G11929,,TransAlta Corporation - Kananaskis Hydro Plant,221111,Seebe,Alberta,119.1008,0.14,0.6258,0,0,0,119.8666
2018,G11930,,TransAlta Corporation - Pocaterra Hydro Plant,221111,Kananaskis,Alberta,11.8356,0.005,0.2384,0,0,0,12.079
2018,G11932,,TransAlta Corporation - Spray Hydro Plant,221111,Canmore,Alberta,99.5656,0.105,1.043,0,0,0,100.7136
2018,G11412,27700,Granite Oil Corporation - Ferguson Oil Bty 1-21-3-17W4,211110,Milk River,Alberta,8783.631,1333.14,10.2512,0,0,0,10127.0222
2018,G11933,,TransAlta Renewables Inc. - Castle Wind Farm,221119,Pincher Creek,Alberta,21.5365,0.0225,0.3278,0,0,0,21.8868
2018,G11934,,TransAlta Renewables Inc. - Cowley Wind Farm,221119,Pincher Creek,Alberta,10.6319,0.01,0.1788,0,0,0,10.8207
2018,G12116,,TransAlta Renewables Inc. - McBride Lake Wind Farm,221119,Fort Macleod,Alberta,41.0012,0.04,0.6258,0,0,0,41.667
2018,G11936,,TransAlta Renewables Inc. - Sinnott Wind Farm,221119,Pincher Creek,Alberta,3.544,0.0025,0.0596,0,0,0,3.6061
2018,G11937,,TransAlta Renewables Inc. - Summerview 1 Wind Farm,221119,Pincher Creek,Alberta,38.275,0.0375,0.596,0,0,0,38.9085
2018,G11740,16487,NorthRiver Midstream Inc. - 11-19 Compressor Station,486210,Spirit River,Alberta,10953.7982,3317.4525,363.1726,0,0,0,14634.4233
2018,G10550,5247,NorthRiver Midstream Inc. - Gordondale East Gas Plant,211110,Spirit River,Alberta,44080.9787,6230.615,845.873,0,0,0,51157.4667
2018,G10885,6852,Border Paving Ltd. - Stony Plain Batch Plant,237310,Stony Plain,Alberta,3314.012328,3.5085,98.588532,0,0,0,3416.10936
2018,G10887,,Border Paving Ltd. - Red Deer Main Office,551114,Red Deer,Alberta,1904.421924,4.5591,75.630314,0,0,0,1984.611338
2018,G10889,,Border Paving Ltd. - Red Deer Truck Shop,484110,Red Deer,Alberta,7008.351712,9.15635,312.092122,0,0,0,7329.600184
2018,G10989,1251,Owens Corning Insulating Systems Canada LP - Edmonton Plant,327990,Edmonton,Alberta,15784.01262,6.88125,93.50048,0,0,0,15884.39435
2018,G11114,21076,Border Paving Ltd. - Portable Plant 020008,237310,Sutton,Alberta,5369.764592,2.567375,67.348596,0,0,0,5439.680563
2018,G11739,16489,NorthRiver Midstream Inc. - Fourth Creek Gas Plant,211110,Silver Valley,Alberta,13408.1072,1766.145,218.5234,0,0,0,15392.7756
2018,G11737,16491,NorthRiver Midstream Inc. - Pouce Coupe Gas Plant,211110,Saddle Hills County,Alberta,12164.4844,1315.9225,164.6748,0,0,0,13645.0817
2018,G11940,,Suncor Energy Inc. - Magrath Wind Power Project,221119,Lethbridge,Alberta,12.96,0.124875,0.289656,0,0,0,13.374531
2018,G11941,29889,Pembina Pipeline Corporation - Duvernay Kaybob Complex,211110,M.D. of Greenview,Alberta,12979.4605,1838.5625,65.6494,0,0,0,14883.6724
2018,G11942,29956,Pembina Pipeline Corporation - WASKAHIGAN MGS 10-29-062-23W5,211110,Waskahigan,Alberta,24619.4591,4559.1025,161.0988,0,0,0,29339.6604
2018,G11575,,Crescent Point Energy Corp. - Swan Hills Oil MWB 12-36,211110,n/a,Alberta,17539.806,1648.875,79.864,0,0,0,19268.545
2018,G10121,4874,Agrium Inc. - Fort Saskatchewan Nitrogen Operations,325313,Fort Saskatchewan,Alberta,563953.37,10654.92068,1678.49394,0,0,0,576286.7846
2018,G10053,3269,Agrium Inc. - Carseland Nitrogen Operations,325313,Wheatland County,Alberta,574463.2205,7690.52425,2172.66734,0,0,0,584326.4121
2018,G10160,683,SemCams Midstream ULC - Kaybob South #3 Gas Plant,211110,Fox Creek,Alberta,349260.6618,5482.9925,1620.19024,0,0,0,356363.8445
2018,G10069,23368,Capital Power (Alberta) Limited Partnership - Clover Bar Energy Centre,221112,Edmonton,Alberta,429505.7754,2806.0725,3310.8694,0,0,0,435622.7173
2018,G11456,28437,SemCams Midstream ULC - Kaybob 15-28,211110,Kaybob,Alberta,13833.865,3840.45,178.7702,0,0,0,17853.0852
2018,G11944,,Crescent Point Energy Corp. - Virginia Hills Oil MWB 04-12,211110,Calgary,Alberta,15477.186,1541.875,82.546,0,0,0,17101.607
2018,G10006,2134,Agrium Inc. - Redwater Fertilizer Operations,325313,Sturgeon County,Alberta,1248308.578,33384.66275,6716.37466,0,0,0,1288409.615
2018,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324121,Lloydminster,Alberta,88199.288,358.5,390.976,0,0,0,88948.764
2018,G10007,3974,Keyera Corp - Alberta Envirofuels,325190,Edmonton,Alberta,295032.1933,915.33,1694.7856,0,0,0,297642.3089
2018,G11602,,Shell Canada Limited - Quest Carbon Capture and Storage (CCS) Project,211141,Fort Saskatchewan,Alberta,86.3521,13.4475,1.8178,0,0,0,101.6174
2018,G11222,16920,ExxonMobil Canada Ltd - HARMCEN 7-12,211110,n/a,Alberta,8331.794,2704.325,76.586,0,0,0,11112.705
2018,G11413,27699,Granite Oil Corporation - Ferguson CS 3-25-3-17W4,211110,Warner,Alberta,28232.323,3941.025,1902.5512,0,0,0,34075.8992
2018,G11414,16604,Granite Oil Corporation - Jensen CS 16-31-4-21W4,211110,Magrath,Alberta,4670.778,1168.425,32.8992,0,0,0,5872.1022
2018,G10627,21778,Prairie Mines & Royalty ULC - Genesee Mine,212115,Warburg,Alberta,20658.258,23916.075,536.102,0,0,0,45110.435
2018,G11669,32460,"Perpetual Energy Inc. - West Wolf 10-3 Gas Plant	",211110,Yellowhead,Alberta,23526.9917,3625.8025,904.0724,0,0,0,28056.8666
2018,G11946,,Perpetual Energy Inc. - Mannville 4-27 Power Generation,221112,Mannville,Alberta,1056.2457,29.6475,8.1652,0,0,0,1094.0584
2018,G11345,17782,Westbrick Energy Ltd. - Brazeau Office 01-01,211110,Clearwater County,Alberta,21575.2716,2267.415,197.4846,0,0,0,24040.1712
2018,G10884,21077,Border Paving Ltd. - Border Paving,237310,Rogocz Pit,Alberta,3883.053865,1.66885,38.866054,0,0,0,3923.588769
2018,G10883,24232,Border Paving Ltd. - Border Paving 20010,237310,Red Deer,Alberta,919.317115,1.00815,30.365008,0,0,0,950.690273
2018,G10888,21078,Border Paving Ltd. - Border Paving 20011,237310,Red Deer,Alberta,3226.553146,1.339725,28.519196,0,0,0,3256.412067
2018,G10073,442,Imperial Oil Resources Limited - Cold Lake,211141,Grande Centre,Alberta,5553608.553,26840.93733,32042.48159,0,0,0,5612491.971
2018,G10727,,University of Calgary - Main Campus,611310,Calgary,Alberta,73899,123,548.32,0,0,0,74570.32
2018,G10779,28576,Enmax Generation Portfolio Inc - Shepard Energy Centre,221112,Calgary,Alberta,2136184.711,4043.97,15311.4784,0,0,0,2155540.159
2018,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,Calgary,Alberta,64381.31,31.25,641.20064,0,0,0,65053.76064
2018,G11603,29978,Northern Alberta Institute of Technology - NAIT - Main Campus,611510,Edmonton,Alberta,13660,6,65.56,0,0,0,13731.56
2018,G11530,,Alberta  Health Services - South Health Campus,622111,Calgary,Alberta,18217.57,9.25,284.5304,0,0,0,18511.3504
2018,G10833,23190,Seven Generations Energy Ltd. - Karr 07-11-064-04W6,211110,Calgary,Alberta,125994.3,23547.5,5751.4,0,0,0,155293.2
2018,G10735,27826,PetroChina Canada Ltd. - MacKay River Commercial Project,211141,Ft McMurray,Alberta,516717.5777,944.0825,820.9006,0,0,0,518482.5608
2018,G10097,126,Celanese Canada ULC. - Edmonton Site,325210,Edmonton,Alberta,23339.91,172.075,197.276,1622.43,0,0,25331.691
