Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2014,G10121,4874,Agrium Inc. - Fort Saskatchewan Nitrogen Operations,325313,FORT SASKATCHEWAN,Alberta,566038.8469,18002.6571,1702.1164,0,0,0,585743.6204
2014,G10122,4142,Plains Midstream Canada - Fort Saskatchewan Storage and Fractionation,211113,FORT SASKATCHEWAN,Alberta,68789.45203,44.2,365.348,0,0,0,69199.00003
2014,G10125,18996,MEGlobal Canada Inc. - Fort Saskatchewan EOEG,325190,FORT SASKATCHEWAN,Alberta,52383.52069,2724.829925,0,0,0,0,55108.35062
2014,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,WARBURG,Alberta,9115896,2829.974925,47938.39461,0,0,0,9166664.37
2014,G10130,2875,Weyerhaeuser Company Limited - Grande Prairie Operations,322112,GRANDE PRAIRIE,Alberta,79834.38257,27057.42353,10156.0486,0,0,0,117047.8547
2014,G10132,1039,Milner Power Limited Partnership by its GP Milner Power Inc. - H.R.Milner Generating Station,221112,GRANDE CACHE,Alberta,857286.3311,646.44395,3358.331562,0,0,0,861291.1066
2014,G10134,17122,Japan Canada Oil Sands Limited - Hangingstone SAGD Demonstration Facility,211114,RM OF WOOD BUFFALO,Alberta,223901.3194,522.7775,340.9418,0,0,0,224765.0387
2014,G10135,3758,Direct Energy Marketing Ltd. - Hanlan Robb Gas Plant,211113,EDSON,Alberta,184398.0315,26800.79648,551.5086,0,0,0,211750.3365
2014,G10137,3941,Taylor Processing Inc. - Harmattan Gas Processing Plant,211113,DIDSBURY,Alberta,369026.6412,26948.82503,3234.79,0,0,0,399210.2562
2014,G10139,15241,Canadian Natural Resources Limited - Hays Gas Plant,211113,HAYS,Alberta,63516.3494,3425.2799,1312.243,0,0,0,68253.8723
2014,G10143,21885,TransAlta Generation Partnership - Highvale Coal Mine,212115,SEBA BEACH,Alberta,112372.1428,83686.0417,1262.0896,0,0,0,197320.2741
2014,G10144,2991,West Fraser Mills Ltd. - Hinton Pulp,322112,HINTON,Alberta,150078.5925,34824.47433,9932.34,0,0,0,194835.4069
2014,G10152,6556,INEOS Canada Partnership - Joffre LAO Plant,325110,JOFFRE,Alberta,149723.1309,107.65665,1138.848124,0,0,0,150969.6356
2014,G10155,440,Pengrowth Energy Corporation - Judy Creek Gas Conservation Plant,211113,SWAN HILLS,Alberta,44941.15511,10874.87505,1566.6456,0,0,0,57382.67576
2014,G10158,15928,Canadian Natural Resources Limited - Karr Gas Plant,211113,MD OF GREENVIEW,Alberta,68760.66729,2298.83255,1612.2396,0,0,0,72671.73944
2014,G10159,4150,SemCams ULC - Kaybob Amalgamated Sour Gas Plant,211113,FOX CREEK,Alberta,212699.3508,12685.51978,3243.0446,0,0,0,228627.9152
2014,G10160,683,SemCams ULC - Kaybob South #3 Gas Plant,211113,FOX CREEK,Alberta,395008.8528,5682.61765,1874.1518,0,0,0,402565.6223
2014,G10162,2286,TransAlta Generation Partnership - Keephills Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,9366297,2648.50255,62852.2224,0,0,0,9431797.725
2014,G10176,5243,Lehigh Hanson Materials Ltd. - Edmonton Plant,327310,EDMONTON,Alberta,730946.9576,123.0225,1034.0898,0,0,0,732104.0699
2014,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,799178.875,1403.320025,6177.152898,0,0,0,806759.3479
2014,G10180,17630,"Suncor Energy Oil Sands Limited Partnership  - MacKay River, In-Situ Oil Sands Plant",211114,Fort McMurray,Alberta,226454.2316,1256.813325,1273.402872,0,0,0,228984.4478
2014,G10187,2274,Syncrude Canada Ltd. - Mildred Lake and Aurora North Plant Sites,211114,FORT MCMURRAY,Alberta,10818348.13,918742.2593,162518.3239,0,0,0,11899608.72
2014,G10196,6647,ATCO Power Canada Ltd. - Muskeg River Cogeneration Plant,221112,FORT MCMURRAY,Alberta,1366777.131,2225.932475,7570.6304,0,0,0,1376573.694
2014,G10197,6647,Shell Canada Energy - Shell Albian Sands Muskeg River Mine,211114,FORT MCMURRAY,Alberta,446911.263,47893.7114,3130.2218,136.136,0,0,498071.3322
2014,G10202,5337,Keyera Corp - Nevis Gas Plant,211113,STETTLER,Alberta,87073.97181,11748.53522,2716.9852,0,0,0,101539.4922
2014,G10211,1779,NOVA Chemicals Corporation - NOVA Chemicals Corporation (Joffre),325110,RED DEER,Alberta,2861297.387,4520.2434,12898.84269,0,0,0,2878716.473
2014,G10219,2128,Shell Canada Limited - Peace River Complex 5-21,211114,PEACE RIVER,Alberta,274564.7609,3298.847475,747.9502,0,0,0,278611.5586
2014,G10220,223,Daishowa-Marubeni International Ltd-Peace River Pulp - Peace River Pulp Division,322112,MD OF NORTHERN LIGHTS,Alberta,125535.7986,3050.3,11039.0521,0,0,0,139625.1507
2014,G10232,18997,MEGlobal Canada Inc. - Prentiss Chemical Manufacturing Facility,325190,Lacombe,Alberta,154399.7513,604.2175,189.2896,0,0,0,155193.2584
2014,G10237,426,Pengrowth Energy Corporation - Quirk Creek Gas Plant,211113,MILLARVILLE,Alberta,98548.47536,2589.8049,1334.444,0,0,0,102472.7243
2014,G10241,6609,ATCO Power Canada Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,178889.7428,357.8875,1495.662,0,0,0,180743.2923
2014,G10243,407,Husky Oil Operations Limited - Ram River,211113,ROCKY MOUNTAIN HOUSE,Alberta,360700.1953,4536.674875,1297.2536,0,0,0,366534.1238
2014,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,195325.2031,309.275,1422.1156,0,0,0,197056.5937
2014,G10249,1372,Keyera Corp - Rimbey Gas Plant,211113,RIMBEY,Alberta,343597.6132,6248.375025,1879.6052,0,0,0,351725.5934
2014,G10260,2963,Shell Chemicals Canada Limited. - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,339174.239,580.8925,1681.0478,28.6605,0,0,341464.8398
2014,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,432413.1025,202.75,2155.8512,0,0,0,434771.7037
2014,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211114,FORT SASKATCHEWAN,Alberta,3385719.611,14059.22083,19031.17072,0,0,0,3418810.003
2014,G10265,1036,Alberta Power (2000) Ltd. - Sheerness Generating Station,221112,HANNA,Alberta,5194691.794,1639.7725,23657.8326,0,0,0,5219989.399
2014,G10266,2781,Shell Canada Limited - Shell Burnt Timber Gas Plant,211113,Sundre,Alberta,59296.0725,615.535,289.1196,0,0,0,60200.7271
2014,G10267,2120,Shell Canada Limited - Caroline Complex,211113,CAROLINE,Alberta,474027.7045,1426.852475,3528.0816,0,0,0,478982.6386
2014,G10268,2119,Shell Canada Limited - Jumping Pound Complex,211113,CALGARY,Alberta,246702.711,2912.202575,1614.266,0,0,0,251229.1796
2014,G10269,2960,Shell Canada Products - Shell Scotford Refinery,324110,Fort Saskatchewan,Alberta,979532.2947,9331.294925,2804.7462,0,0,0,991668.3358
2014,G10277,1374,Keyera Corp - Strachan Gas Plant,211113,ROCKY MOUNTAIN HOUSE,Alberta,233427.213,11742.41468,2555.5288,0,0,0,247725.1564
2014,G10278,3707,Imperial Oil - Strathcona Refinery,324110,Edmonton,Alberta,1566636.243,1938.43005,5965.155698,0,0,0,1574539.829
2014,G10281,2284,TransAlta Generation Partnership - Sundance Thermal Electric Power Generating Plant,221112,DUFFIELD,Alberta,14987850,4399.227525,103792.6234,0,0,0,15096041.85
2014,G10312,432,Canadian Natural Resources Limited - Wapiti Gas Plant,211113,GROVEDALE,Alberta,97274.85855,5799.845075,1109.4838,0,0,0,104184.1874
2014,G10313,,Shell Canada Limited - Waterton Complex (Use),211113,PINCHER CREEK,Alberta,337919.3812,4892.372375,3125.275,0,0,0,345937.0285
2014,G10314,4138,SemCams ULC - Windfall 8-17 GP,211113,WHITECOURT,Alberta,7118.862642,872.8,34.866,0,0,0,8026.528642
2014,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325190,FORT SASKATCHEWAN,Alberta,1143396.304,2361.865075,4384.8614,1947.66,0,0,1152090.69
2014,G10321,3751,Direct Energy Marketing Ltd. - Wildcat Hills Gas Plant,211113,COCHRANE,Alberta,90398.65311,2015.04245,568.9118,0,0,0,92982.60736
2014,G10324,4136,Canadian Natural Resources Limited - Wolf Lake and Primrose Plant,211114,NA,Alberta,2666538.102,58892.35483,16020.8677,0,0,0,2741451.325
2014,G10326,5285,"Apache Canada Ltd. - Zama Gas Plant: 1, 2, 3",211113,ZAMA CITY,Alberta,19785.61222,18993.59785,410.1374,0,0,0,39189.34747
2014,G10327,19289,Rio Tinto Alcan - Strathcona Works,324190,SHERWOOD PARK,Alberta,95227.58566,0.805,7.748,0,0,0,95236.13866
2014,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,797,76251,98.34,0,0,0,77146.34
2014,G10356,6560,Nexen Inc. - Balzac Power Station,221112,Rocky View County,Alberta,140236.19,449.5,1072.8,0,0,0,141758.49
2014,G10359,1585,Coal Valley Resources Inc. - Coal Valley Mine,212114,EDSON,Alberta,126403,39928,8075.800298,0,0,0,174406.8003
2014,G10361,19995,Air Products Canada Ltd. - Edmonton Hydrogen Facility,325120,EDMONTON,Alberta,1256047.832,1045.642475,299.5794,0,0,0,1257393.054
2014,G10371,1074,Pengrowth Energy Corporation - Olds Gas Plant,211113,OLDS,Alberta,114195.126,3112.2075,2038.8564,0,0,0,119346.1899
2014,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325110,PRENTISS,Alberta,34520.16577,608.58,33.2568,0,0,0,35162.00257
2014,G10382,5367,General Scrap Partnership - GenAlta Recycling Inc.,339990,EDMONTON,Alberta,649.570007,0.75,5.96,0,0,0,656.280007
2014,G10390,22378,Nexen Inc. - Long Lake Project,211114,FORT MCMURRAY,Alberta,4352265.9,13682.50048,17829.3406,0,0,0,4383777.741
2014,G10391,653,MFC Energy Corporation - Mazeppa Sour Gas Plant,211113,HIGH RIVER,Alberta,82033.41101,682.425025,247.638,0,0,0,82963.47403
2014,G10392,3775,General Scrap Partnership - Navajo Metals,339990,CALGARY,Alberta,2009.210022,2.5,53.64,0,0,0,2065.350022
2014,G10394,21548,Husky Oil Operations Limited - Tucker Thermal,211114,BONNEVILLE,Alberta,609368.8722,302.731,1045.5032,0,0,0,610717.1064
2014,G10402,6895,Teck Coal Limited - Cheviot Mine (Cardinal River Operations),212114,HINTON,Alberta,77064.27539,29965.55375,7193.9286,0,0,0,114223.7577
2014,G10406,22750,Connacher Oil and Gas Limited - Pod One,211114,FORT MCMURRAY,Alberta,227708.1835,4170.62995,1114.371,0,0,0,232993.1845
2014,G10408,23275,Canadian Natural Resources Limited - Horizon Oil Sands Processing Plant and Mine,211114,FORT MCMURRAY,Alberta,3497635.113,181400.8497,13053.8009,0,0,179.1168,3692268.881
2014,G10409,22267,Devon Canada Corporation - Jackfish 1 SAGD Plant,211114,CONKLIN,Alberta,689959.378,8848.047575,1207.1086,0,0,0,700014.5342
2014,G10412,22493,Osum Production Corp. - Orion Facilities,211114,COLD LAKE,Alberta,188796.2344,981.299975,286.974,0,0,0,190064.5084
2014,G10414,22141,ConocoPhillips Canada Resources Corp. - Surmont SAGD Commercial Battery,211114,ANZAC,Alberta,502509.5475,653.225,816.222,0,0,0,503978.9945
2014,G10417,6619,AECO Gas Storage Partnership - Suffield Gas Storage Facility,211113,MEDICINE HAT,Alberta,56807.81187,19568.74953,399.32,0,0,0,76775.88139
2014,G10420,1106,AltaSteel Ltd. - AltaSteel,331110,EDMONTON,Alberta,79777.75708,28.1,283.994,0,0,0,80089.85108
2014,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,141027.6252,17.04,207.4378,0,0,0,141252.103
2014,G10428,16009,Canadian Natural Resources Limited - Galloway Plant 14-14,211113,N/A,Alberta,42656.25891,10080.46263,4173.49,0,0,0,56910.21153
2014,G10438,16766,Cenovus Energy Inc. - Suffield Oil Battery 01-27,211113,Medicine Hat,Alberta,50439.15561,1185.397425,287.621554,0,0,0,51912.17459
2014,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,520,66750.75,8.94,0,0,0,67279.69
2014,G10446,18373,ConocoPhillips Canada Operations Ltd. - Berland Sweet Gas Plant,211113,N/A,Alberta,71583.37354,14237.57465,465.476,0,0,0,86286.42419
2014,G10451,21977,Canadian Natural Resources Limited - Narraway Gas Plant,211113,N/A,Alberta,46013.8027,6160.47735,3544.0544,0,0,0,55718.33445
2014,G10455,27963,Pembina Pipeline Corporation - Resthaven Sweet Gas Plant 08-11,211113,n/a,Alberta,46031.08634,21484.20045,348.362,0,0,0,67863.64879
2014,G10456,4823,Encana Corporation - Sexsmith Sour Gas Plant,211113,n/a,Alberta,62486.37605,1442.99995,209.494,0,0,0,64138.87
2014,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,Edmonton,Alberta,22475,1199.5,14724.18,0,0,0,38398.68
2014,G10465,6627,"Cenovus FCCL Ltd., as operator for FCCL Partnership - Foster Creek SAGD Bitumen Battery (with Cogen)",211114,BONNYVILLE,Alberta,2525079.432,2723.22495,8745.734098,0,0,0,2536548.391
2014,G10475,403,Husky Oil Operations Limited - Lloydminster Refinery,324110,LLOYDMINSTER,Alberta,92584.52163,155.875,406.8594,0,0,0,93147.25603
2014,G10476,1439,Husky Oil Operations Limited - Rainbow Lake Gas plant,211113,RAINBOW LAKE,Alberta,54661.10846,3035.840025,266.263,0,0,0,57963.21149
2014,G10484,1364,Keyera Corp - Gilby Gas Plant,211113,RIMBEY,Alberta,64898.71927,2381.269975,1391.9282,0,0,0,68671.91744
2014,G10486,4152,Keyera Corp - West Pembina GP,211113,DRAYTON VALLEY,Alberta,69087.52532,1168.975,302.917,0,0,0,70559.41732
2014,G10491,947,Lantic Inc. Taber Factory - Lantic Inc. Taber Beet Sugar Factory,311310,TABER,Alberta,58940.90475,10411.97463,248.979,0,0,0,69601.85838
2014,G10496,22346,MEG Energy Corp. - MEG Christina Lake Regional Project,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,826225.4912,5571.033925,4037.47386,0,0,0,835833.999
2014,G10497,878,Millar Western Forest Products Ltd. - Whitecourt Pulp Divison,322111,WHITECOURT,Alberta,63429.19983,27.5,292.04,0,0,0,63748.73983
2014,G10499,6559,NAL Resources Management - Sylvan Lake Gas Plant 14-32-037-03W5M,211113,Sylvan Lake,Alberta,52121.40714,3609.9115,1085.614,0,0,0,56816.93264
2014,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211113,BUCK LAKE,Alberta,65577.68018,5216.377425,1226.1806,0,0,0,72020.2382
2014,G10531,17698,Peyto Exploration and Development Corporation - Peyto Oldman 11-17-055-21 W5M,211113,EDSON,Alberta,104031.0614,10058.47933,8897.95965,0,0,0,122987.5003
2014,G10536,6623,Pembina Pipeline Corporation - Empress NGL Extraction Plant,211113,MEDICINE HAT,Alberta,74600.3008,964.445,400.214,0,0,0,75964.9598
2014,G10550,5247,Spectra Energy Midstream Corporation - Gordondale East Gas Plant,211113,SPIRIT RIVER,Alberta,50041.64034,7279.84735,881.9906,0,0,0,58203.47829
2014,G10555,2227,Keyera Corp - Simonette Gas Plant,211113,SIMONETTE,Alberta,42191.24897,3061.997575,2328.9892,0,0,0,47582.23575
2014,G10557,19181,Suncor Energy Oil Sands Limited Partnership  - Firebag,211114,FT. MCMURRAY,Alberta,4861882.436,9887.4757,30902.24717,0,0,512.886,4903185.045
2014,G10558,2230,Suncor Energy Oil Sands Limited Partnership  - Suncor Energy Inc. Oil Sands,211114,FORT MCMURRAY,Alberta,8230109.216,259074.1363,48696.686,1124.08868,87.87449,960.2904,8540052.292
2014,G10560,18023,Talisman Energy - TLM Bigstone West Gas Plant,211113,EDSON,Alberta,46197.68235,2848.375075,286.676,0,0,0,49332.73343
2014,G10561,17996,Talisman Energy - TLM Wild River Gas Plant,211113,EDSON,Alberta,54508.32183,12072.42505,377.566,0,0,0,66958.31288
2014,G10563,6504,Tolko Industries Ltd. - Tolko High Level Lumber Division,321111,HIGH LEVEL,Alberta,37137.40454,12643.10243,2724.7034,0,0,0,52505.21037
2014,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,207303.2969,92.38,110.111,0,0,0,207505.7879
2014,G10576,4830,West Fraser Mills ltd. - Ranger Board,321216,BLUE RIDGE,Alberta,547.679993,15912.7253,23651.6634,0,0,0,40112.0687
2014,G10577,18225,Whitecourt Power Limited Partnership - Whitecourt Electric Power Generating Facility,221119,WHITECOURT,Alberta,738.450286,1256.240025,5502.510102,0,0,0,7497.200413
2014,G10586,4591,ADM Agri-Industies Company - ADM AGRI-INDUSTRIES - ADM Lloydminster,311224,LLOYDMINSTER,Alberta,55211.72574,27.71,315.8204,0,0,0,55555.25614
2014,G10588,4880,Norbord Industries - Grande Prairie OSB Mill,321217,GRANDE PRAIRIE,Alberta,9751.439492,938.999975,1516.82,0,0,0,12207.25947
2014,G10591,,Beaver Regional Waste Management Services Commission - Beaver Regional Waste Landfill,562210,RYLEY,Alberta,13211.55005,67778,253.3,0,0,0,81242.85005
2014,G10604,24188,Connacher Oil and Gas Limited - Algar,211114,CALGARY,Alberta,266963.9915,3784.84495,1040.7054,0,0,0,271789.5418
2014,G10606,5239,Veresen Energy Infrastructure Inc. - Hythe Brainard Sour Gas Plant,211113,N/A,Alberta,57899.73908,12350.62505,267.008,0,0,0,70517.37213
2014,G10607,23543,Enmax Generation Portfolio Inc - Crossfield Energy Centre,221112,CROSSFIELD,Alberta,50333,321.5,384.42,0,0,97.128,51136.048
2014,G10611,23560,Grande Cache Coal Corporation - Grande Cache Coal Corporation,212114,MD OF GREENVIEW,Alberta,75069.64453,15644.54978,5550.249702,0,0,0,96264.44401
2014,G10619,24100,MEG Energy Corp. - MEG Christina Lake Cogeneration Facility,211114,REGIONAL MUNICIPALITY OF WOOD BUFFALO,Alberta,1187342.25,548.444975,5830.712998,0,0,0,1193721.408
2014,G10639,24145,Statoil Canada Ltd. - Leismer SAGD Bitumen Battery,211114,N/A,Alberta,398828.3222,989.65,696.128,0,0,0,400514.1002
2014,G10651,2762,Weyerhaeuser Company Limited - Edson O.S.B.,321217,EDSON,Alberta,14426.73022,166.025,1249.216,0,0,0,15841.97122
2014,G10654,6647,Shell Canada Energy - Shell Albian Sands Jackpine Mine,211114,FORT MCMURRAY,Alberta,994784.8639,16048.5443,5466.7504,408.408,0,72.96,1016781.527
2014,G10661,23281,Advantage Oil & Gas Ltd. - Glacier Sour Gas Plant 05-02,211113,n/a,Alberta,58980.10515,17813.15058,455.046,0,0,0,77248.30172
2014,G10668,23432,"Grande Prairie Generation, Inc. - Northern Prairie Thermal Electric Power Plant",221112,Sexsmith,Alberta,78286.72706,657.670025,374.6456,0,0,0,79319.04269
2014,G10670,25231,DAPP Power LP - DAPP Power LP,221119,Westlock,Alberta,1059.633881,490.8975,3874.5066,0,0,0,5425.037981
2014,G10671,24465,Devon Canada Corporation - Jackfish 2 SAGD Plant,211114,CONKLIN,Alberta,591306.5542,14692.5357,1120.8078,0,0,0,607119.8977
2014,G10686,1782,Methanex Corporation - Methanex Medicine Hat Methanol Plant,325190,MEDICINE HAT,Alberta,353848.6952,2589.575025,1817.8,0,0,0,358256.0702
2014,G10693,21754,Peyto Exploration and Development Corporation - Peyto Nosehill 11-21-055-20 W5M,211113,EDSON,Alberta,56814.83917,6284.863025,9063.237602,0,0,0,72162.93979
2014,G10700,25131,Valley Power LP - Valley Power LP,221119,DRAYTON VALLEY,Alberta,643.529998,262.0225,2069.30008,0,0,0,2974.852578
2014,G10709,19876,City of Calgary - Shepard Landfill,562210,CALGARY,Alberta,994,16371.00068,0,0,0,0,17365.00068
2014,G10714,25284,Pembina Pipeline Corporation - Musreau Gas Plant,211113,Greenview No. 16,Alberta,46149.51664,36974.70008,405.876,0,0,0,83530.09272
2014,G10723,26148,Southern Pacific Resource Corp. - STP McKay Thermal Project ,211114,Fort McMurray,Alberta,137359.9801,2501.775,637.124,0,0,0,140498.8791
2014,G10726,3754,Trilogy Energy Corp. - Kaybob Gas Plant,211113,FOX CREEK,Alberta,55346.0601,4807.315325,560.357114,0,0,0,60713.73254
2014,G10727,23257,University of Calgary - Central Heating and Cooling Plant,611310,CALGARY,Alberta,65581,92.5,455.94,0,0,0,66129.44
2014,G10735,27826,Brion Energy Corporation - MacKay River Commercial Project,211114,FT MCMURRAY,Alberta,17411.02539,5.225,25.33,0,0,0,17441.58039
2014,G10743,5395,Canadian Natural Resources Limited - BRINTNELL 9-2-81-23w4,211113,N/A,Alberta,27845.14397,33743.65395,152.3674,0,0,0,61741.16532
2014,G10744,26109,Canadian Natural Resources Limited - Kirby South 13-21-73-7W4,211114,LAC LA BICHE,Alberta,410045.6277,2187.06745,2540.3606,0,0,0,414773.0557
2014,G10746,25229,City of Calgary - Spyhill Landfill,562210,Calgary,Alberta,811,53809.00268,0,0,0,0,54620.00268
2014,G10750,27506,Imperial Oil Resources Limited - Kearl Oil Sands Processing Plant and Mine,211114,FORT MCKAY,Alberta,1205251.691,18855.4502,25861.6323,0,0,0,1249968.774
2014,G10771,26425,Athabasca Oil Corporation - Kaybob East 16-03,211113,Fox Creek,Alberta,17732.50922,4936.951475,29.891486,0,0,0,22699.35218
2014,G10772,26426,Athabasca Oil Corporation - Kaybob West 07-14,211113,Calgary,Alberta,23222.95801,6338.42555,39.161968,0,0,0,29600.54553
2014,G10773,26427,Athabasca Oil Corporation - Saxon 10-19,211113,Calgary,Alberta,12743.51816,3560.1053,21.480138,0,0,0,16325.1036
2014,G10774,24125,Birchcliff Energy Ltd. - Birchcliff Pouce Coupe 03-22-078-12 W6M Gas Plant,211113,POUCE COUPE,Alberta,85820.15831,10960.69773,788.0908,0,0,0,97568.94683
2014,G10775,,Canadian Natural Resources Limited - Elk Point South Battery,211113,BONNYVILLE,Alberta,3534.979151,66962.54778,118.306,0,0,0,70615.83293
