Year,PDGES ID,NPRI,Company name and facility,NAICS,Town,Province,CO2,CH4,N20,HFC,PFC,SF6,Total
2019,G11114,21076,Border Paving Ltd. - Portable Plant 020008,237310,DRAYTON VALLEY,Alberta,1326.02435,0.77185,22.103852,0,0,0,1348.900052
2019,G10878,6851,Border Paving Ltd. - Red Deer Batch Plant,237310,Red Deer,Alberta,2997.744029,1.658575,24.362096,0,0,0,3023.7647
2019,G10887,,Border Paving Ltd. - Red Deer Main Office,551114,RED DEER,Alberta,1796.1267,3.86205,60.913882,0,0,0,1860.902632
2019,G10889,,Border Paving Ltd. - Red Deer Truck Shop,484110,RED DEER,Alberta,7446.265142,9.334675,332.468468,0,0,0,7788.068285
2019,G10885,6852,Border Paving Ltd. - Stony Plain Batch Plant,237310,STONY PLAIN,Alberta,3361.210562,3.1853,96.837484,0,0,0,3461.233346
2019,G10119,2132,Sherritt International Corporation - Fort Saskatchewan,331410,FORT SASKATCHEWAN,Alberta,313327.2952,5502.0875,1142.9492,0,0,0,319972.3319
2019,G11593,,Redcliff Cypress Waste Management Authority - Redcliff Cypress Regional Landfill,562210,CYPRESS COUNTY,Alberta,388.03,29583.75,14.9,0,0,0,29986.68
2019,G10313,2108,Shell Canada Limited-1 - Waterton Complex,211110,PINCHER CREEK,Alberta,274138.9861,5365.5225,3132.0694,0,0,0,282636.578
2019,G10402,6895,Teck Coal Limited - Cardinal River Operations,212114,Hinton,Alberta,86886.095,25013.5,1523.972,19.45944,0,0,113443.0264
2019,G10267,2120,Shell Canada Limited-1 - Caroline Complex,211110,CAROLINE,Alberta,284038.643,1342.9725,2339.7768,0,0,0,287721.3923
2019,G10268,2119,Shell Canada Limited-1 - Jumping Pound Complex,211110,CALGARY,Alberta,210111.6663,4118.2225,1769.077,0,0,0,215998.9658
2019,G11530,,Alberta  Health Services - South Health Campus,622111,CALGARY,Alberta,17317.44,8.5,461.602,0,0,0,17787.542
2019,G12199,,Murphy Oil Company Ltd - TWO CREEKS 16-29 OIL BT,211110,Greenview,Alberta,14677.4843,1167.225,61.6562,0,0,0,15906.3655
2019,G11056,2630,Johns Manville Canada Inc. - Innisfail Plant,327214,INNISFAIL,Alberta,22015.29668,11.929925,102.87109,0,0,0,22130.0977
2019,G10586,4591,ADM Agri-Industries Company - ADM AGRI-INDUSTRIES - ADM Lloydminster,311224,Lloydminster,Alberta,65051.975,70.9875,479.3032,0,0,0,65602.2657
2019,G11079,5235,Cargill Foods - Cargill High River Plant,311611,HIGH RIVER,Alberta,35133.65,28472.55,249.684962,99.6963,0,0,63955.58126
2019,G10086,,ATCO Gas and Pipelines Ltd. - ATCO Gas - Distribution System,221210,EDMONTON,Alberta,54236.06342,93551.27,411.84494,0,0,0,148199.1784
2019,G10606,5239,Veresen Midstream General Partner Inc. - Hythe Brainard Sour Gas Plant,211110,N/A,Alberta,64637.849,5557.6,261.644,0,0,0,70457.093
2019,G10008,,Alliance Pipeline Ltd. Partnership - Alliance Pipeline Ltd. - AB Pipeline System,486210,CALGARY,Alberta,526826.7473,19793.4875,4780.9332,0,0,0,551401.168
2019,G11233,5308,City of Calgary - Bonnybrook Wastewater Treatment Plant,221320,CALGARY,Alberta,13614,7125,2068.12,0,0,0,22807.12
2019,G10316,280,Dow Chemical Canada ULC - Western Canada Operations,325110,FORT SASKATCHEWAN,Alberta,1076228.05,3345.9212,4514.566794,2104.41896,0,0,1086192.957
2019,G10375,2316,Dow Chemical Canada ULC - Prentiss Manufacturing Facility,325210,LACOMBE COUNTY,Alberta,41084.6504,366.802525,139.4938,0,0,0,41590.94673
2019,G11385,5380,Aquatera Utilities Inc. - Aquatera Grande Prairie WWTP (and Landfill),221320,GRANDE PRAIRIE,Alberta,3783.433878,23872.07595,1222.69549,0,0,0,28878.20532
2019,G11473,16878,Ovintiv Canada ULC - Gleichen Comp Stn 13-26,211110,CALGARY,Alberta,5717.33,6475,187.74,0,0,0,12380.07
2019,G11283,19562,Ovintiv Canada ULC - Hythe Gas Battery 15-31,211110,GRANDE PRAIRIE,Alberta,11865.65,3221.5,357.6,0,0,0,15444.75
2019,G11393,26501,Ovintiv Canada ULC - Kaybob Gas Plant 05-31,211110,GRANDE PRAIRIE,Alberta,26426.08,6834.25,563.22,0,0,0,33823.55
2019,G10869,29453,Ovintiv Canada ULC - Kaybob Gas Plant 10-29-063 ,211110,GRANDE PRAIRIE,Alberta,51637.34,12996.5,1078.76,0,0,0,65712.6
2019,G10870,28182,Ovintiv Canada ULC - Kaybob Gas Plant 15-31,211110,GRANDE PRAIRIE,Alberta,51395.87,12262,941.68,0,0,0,64599.55
2019,G11462,28184,Ovintiv Canada ULC - Pipestone Comp Stn 16-34,211110,GRANDE PRAIRIE,Alberta,37702.42,10019.25,1186.04,0,0,0,48907.71
2019,G12207,30605,Ovintiv Canada ULC - Pipestone Liquids Hub 04-07-073-08W6,211110,N/A,Alberta,13451.57,1472,14.9,0,0,0,14938.47
2019,G10456,4823,Ovintiv Canada ULC - Sexsmith Sour Gas Plant,211110,SEXSMITH,Alberta,79393.52,3471.5,292.04,0,0,0,83157.06
2019,G12165,,Spectra Energy Transmission - Transmission Mainline - AB,486210,CALGARY,Alberta,20409.1602,5496.9075,154.4236,0,0,0,26060.4913
2019,G11733,15437,ATCO Energy Solutions Ltd. - Carbon,221210,CARBON,Alberta,14263.23073,13105.13425,607.0558,8.47525,0,0,27983.89603
2019,G10352,6869,Waste Management of Canada Corporation - West Edmonton Landfill,562210,EDMONTON,Alberta,240.6145,12373.9,12.8438,0,0,0,12627.3583
2019,G12290,32419,Cavendish Farms Corporation - Cavendish Farms,311410,LETHBRIDGE,Alberta,8482.91,4.075,44.7,0,0,0,8531.685
2019,G11881,,Camrose County - WDMLR Landfill,562210,FERINTOSH,Alberta,5615.83,40399.6825,9.5956,0,0,0,46025.1081
2019,G10202,5337,Keyera Corp - Nevis Gas Plant,211110,STETTLER,Alberta,55406.35,5616.3,776.886,0,0,0,61799.536
2019,G10249,1372,Keyera Corp - Rimbey Gas Plant,211110,RIMBEY,Alberta,358688.229,6766.175,2421.548,0,0,0,367875.952
2019,G10277,1374,Keyera Corp - Strachan Gas Plant,211110,Rocky Mountain House,Alberta,129267.077,6542.75,2429.892,0,0,0,138239.719
2019,G11232,17872,PIERIDAE ALBERTA PRODUCTION LTD. - Moose Mountain Compressor Station,211110,Calgary,Alberta,22395.0499,6394.1,731.9178,0,0,0,29521.0677
2019,G11164,17876,PIERIDAE ALBERTA PRODUCTION LTD. - Waterton Complex - Compressor Station W,211110,PINCHER CREEK,Alberta,7624.0258,3076.4,563.1604,0,0,0,11263.5862
2019,G10485,1370,Keyera Corp - Nordegg River Gas Plant,211110,NORDEGG,Alberta,30329.875,2176.675,157.046,0,0,0,32663.596
2019,G11249,689,Keyera Corp - Pembina  North Gas Plant,211110,DRAYTON VALLEY,Alberta,26089.231,1635.7,84.036,0,0,0,27808.967
2019,G12003,17165,Keyera Corp - Bigoray 15-07 Compressor,211110,DRAYTON VALLEY,Alberta,9610.916,2432.8,75.99,0,0,0,12119.706
2019,G12191,,Keyera Corp - Gold Creek Compressor Stn 12-02,211110,GRAND PRAIRIE,Alberta,16145.078,3434.95,103.108,0,0,0,19683.136
2019,G12152,31595,Keyera Corp - Wapiti Sour Gas Processing Plant ,211110,Grand Prairie,Alberta,102884.056,6265.95,878.802,0,0,0,110028.808
2019,G11482,29037,Keyera Corp - Zeta Creek GP 11-10,211110,DRAYTON VALLEY,Alberta,15932.304,3669.325,118.604,0,0,0,19720.233
2019,G10484,1364,Keyera Corp - Gilby Gas Plant,211110,RIMBEY,Alberta,36064.777,914.7,124.564,0,0,0,37104.041
2019,G11247,4161,Keyera Corp - Ricinus Gas Plant,211110,ROCKY MOUNTAIN HOUSE,Alberta,30503.216,2932.275,104.3,0,0,0,33539.791
2019,G10486,4152,Keyera Corp - West Pembina GP,211110,DRAYTON VALLEY,Alberta,32681.037,687.975,86.42,0,0,0,33455.432
2019,G10040,15740,Calgary Energy Centre No. 2 Inc. - Calgary Energy Centre,221112,CALGARY,Alberta,741037.5673,1726.205,5419.1598,0,0,0,748182.9321
2019,G10058,6633,ENMAX Cavalier GP Inc.                                                 - Cavalier Energy Centre,221112,CALGARY,Alberta,289025.7775,792.59,2267.2436,0,0,0,292085.6111
2019,G10607,23543,Enmax Generation Portfolio Inc - Crossfield Energy Centre,221112,CALGARY,Alberta,102556.0569,394.4075,768.691,0,0,0,103719.1554
2019,G12053,,ENMAX Corporation - District Energy Centre,221330,CALGARY,Alberta,14369.9491,1055.065,669.0696,0,0,0,16094.0837
2019,G11250,16857,Keyera Corp - Brazeau Sweet Gas Plant,211110,DRAYTON VALLEY,Alberta,15956.93,4052.175,118.604,0,0,0,20127.709
2019,G10261,6219,Air Liquide Canada Inc. - Scotford Complex,221112,FORT SASKATCHEWAN,Alberta,477508.34,2886.75,3441.9,0,0,0,483836.99
2019,G10461,5390,EPCOR Water Services Inc. - Gold Bar Wastewater Treatment Plant,221320,EDMONTON,Alberta,10048,2800.075,16996.728,0,0,0,29844.803
2019,G10069,23368,Capital Power (Alberta) Limited Partnership - Clover Bar Energy Centre,221112,EDMONTON,Alberta,521286.9908,3384.7825,4000.68874,0,0,0,528672.462
2019,G10421,6972,Baymag Inc. - Baymag Exshaw Operations,327990,EXSHAW,Alberta,160053.2523,19.6575,205.2326,0,0,0,160278.1424
2019,G11236,1175,Agrium Inc. - Joffre Nitrogen Operations,325313,LACOMBE COUNTY,Alberta,21032.9571,580.86,121.882,0,0,0,21735.6991
2019,G10127,267,Capital Power Generation Services Inc. - Genesee Thermal Generating Station,221112,WARBURG,Alberta,8798393.75,2562.75,55287.94,0,0,0,8856244.44
2019,G10121,4874,Agrium Inc. - Fort Saskatchewan Nitrogen Operations,325313,FORT SASKATCHEWAN,Alberta,639510.0098,3675.02925,1897.92326,0,0,0,645082.9623
2019,G11363,5200,Waste Connections of Canada Inc. - Chaparral Landfill,562210,CALGARY,Alberta,189.023,32827.80575,16.51516,0,0,0,33033.34391
2019,G12023,30822,Genalta GP II Ltd. - Carson Creek 15MW,221112,WHITECOURT,Alberta,62435,97.43,406.472,0,0,0,62938.902
2019,G12024,30821,Genalta GP II Ltd. - Judy Creek 15MW,221112,WHITECOURT,Alberta,46606,78.225,326.3696,0,0,0,47010.5946
2019,G11435,28585,Genalta GP I Ltd. - Galloway Power Plant,221112,PEACE RIVER,Alberta,19291,230.9775,94.1978,0,0,0,19616.1753
2019,G10816,29034,Genalta III GP Ltd. - West Cadotte Power Plant,221112,PEACE RIVER,Alberta,76416,99,411.24,0,0,0,76926.24
2019,G11537,,Alberta  Health Services - Rockyview General Hospital,622111,CALGARY,Alberta,11304.23,5.5,917.244,0,0,0,12226.974
2019,G11161,15739,Alberta  Health Services - Foothills Medical Centre,622111,CALGARY,Alberta,61476.77,29.5,1130.612,0,0,0,62636.882
2019,G11130,1042,SUEZ Canada Waste Services Inc. - Swan Hills Treatment Center,562210,SWAN HILLS,Alberta,36651.9,2527.75,10012.8,0,0,0,49192.45
2019,G10179,19219,TransCanada Energy Ltd. - MacKay River Power Plant,221112,FORT MCMURRAY,Alberta,753645.9216,1377.565,5549.0282,18.29,0,0,760590.8048
2019,G10054,6700,TransCanada Energy Ltd. - Carseland Power Plant,221112,CARSELAND,Alberta,358446.071,669.84,2535.5628,0,0,0,361651.4738
2019,G10246,6701,TransCanada Energy Ltd. - Redwater Cogeneration Plant,221112,REDWATER,Alberta,197920.8618,344.0925,1315.2826,0,0,0,199580.2369
2019,G12124,,Signalta Resources Ltd. - Solettera Acme Co-Generation,221112,KNEEHILL COUNTY,Alberta,1307.356202,7.966825,9.496366,0,0,0,1324.819393
2019,G11651,,City of Medicine Hat - City of Medicine Hat Landfill,562210,CYPRESS COUNTY,Alberta,5431.81,38939.5,5.96,0,0,0,44377.27
2019,G11873,23549,Ember Resources Inc. - Twining Gas Battery and Comp Stn 12-10,211110,N/A,Alberta,13901.212,1501.36,167.77698,0,0,0,15570.34898
2019,G11858,21031,Ember Resources Inc. - Torrington 08-28-032-26W4,211110,Red Deer,Alberta,12006.94,832.490725,93.030832,0,0,0,12932.46156
2019,G11859,29012,Ember Resources Inc. - 16-07-29-26-W4M Acme,211110,N/A,Alberta,10648.677,877.6608,98.078654,0,0,0,11624.41645
2019,G10566,6678,University of Alberta Heating Plant - Heating Plant,611310,EDMONTON,Alberta,240695.4139,1548.96685,1847.065984,0,0,0,244091.4467
2019,G10071,5248,Inter Pipeline Ltd. - Cochrane Extraction Plant,211110,COCHRANE,Alberta,496184.062,2959.675,3343.262,3985,0,0,506471.999
2019,G10260,2963,Shell Chemicals Canada - Scotford Chemical Plant,325110,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,306926.7189,441.155,1706.6758,3023.818,0,0,312098.3677
2019,G12139,17185,Signalta Resources Ltd. - Burdett Power Plant 04-14,221112,BURDETT,Alberta,7838.77744,49.748475,59.300212,0,0,0,7947.826127
2019,G12297,,TransAlta Renewables Inc. - Soderglen Wind Farm,221119,FORT MACLEOD,Alberta,1.856007,0.001725,0.033078,0,0,0,1.89081
2019,G10627,21778,Prairie Mines & Royalty ULC - Genesee Mine,212115,WARBURG,Alberta,22701.0668,21498.3525,531.4234,0,0,0,44730.8427
2019,G10030,1362,Keyera Corp - Brazeau River Gas Plant,211110,Drayton Valley,Alberta,56941.028,3751.05,731.292,0,0,0,61423.37
2019,G11451,28621,Keyera Corp - Cynthia GP & Bty,211110,Cynthia,Alberta,17262.231,1862.25,94.764,0,0,0,19219.245
2019,G10555,2227,Keyera Corp - Simonette Gas Plant,211110,Simonette,Alberta,68268.649,7977.6,246.148,0,0,0,76492.397
2019,G12294,31782,Signalta Resources Ltd. - Coaldale Co-Generating Facility,221112,LETHBRIDGE,Alberta,2529.063512,15.902,18.955184,0,0,0,2563.920696
2019,G12138,17186,Signalta Resources Ltd. - Coaldale Power Plant 05-05,221112,Lethbridge,Alberta,4690.12636,29.59705,35.279624,0,0,0,4755.003034
2019,G12137,17184,Signalta Resources Ltd. - Taber Power Plant 02-14,221112,TABER,Alberta,6389.40349,40.627675,48.428278,0,0,0,6478.459443
2019,G11935,17187,Signalta Resources Ltd. - Fort MacLeod Power Plant 05-30,221112,FORT MACLEOD,Alberta,3725.9,22.96755,27.37726,0,0,0,3776.24481
2019,G11917,6617,West Fraser Mills Ltd. - Hinton Wood Products - A Division of West Fraser Mills Ltd.,321111,HINTON,Alberta,9364,88.775,996.6014,0,0,0,10449.3764
2019,G10807,698,Keyera Corp - Fort Saskatchewan Plant,211110,Fort Saskatchewan,Alberta,121857.07,456.05,644.872,0,0,0,122957.992
2019,G10529,1753,Keyera Corp - Minnehik Buck Lake Gas Plant,211110,Buck Lake,Alberta,59552.286,5011.425,506.898,0,0,0,65070.609
2019,G11370,,TransCanada Gas Storage Partnership - Edson Gas Storage Facility,493190,EDSON,Alberta,5203.5963,4773.6725,26.7306,0,0,0,10003.9994
2019,G10003,,"Foothills Pipe Lines Ltd. - Foothills Pipeline, Alberta",486210,AIRDRIE,Alberta,374044.8921,37626.72,2905.649,0,0,0,414577.2611
2019,G11902,30561,City of Medicine Hat - Electric Utility - Generation - Remote Site,221112,REDCLIFF,Alberta,164401.68,1156.8,1260.54,0,0,0,166819.02
2019,G10046,,"Nova Gas Transmission Ltd. - TransCanada Pipeline, Alberta System",486210,FAIRVIEW,Alberta,3556050.024,357717.7225,27624.302,0,0,0,3941392.049
2019,G11409,27866,Japan Canada Oil Sands Limited - Hangingstone Expansion Project,211141,RM OF WOOD BUFFALO,Alberta,538376.0488,342.72375,767.95792,0,0,0,539486.7305
2019,G12282,16490,NorthRiver Midstream Inc. - 05-22 Pouce Coupe Compressor Station,211110,Spirit River,Alberta,8455.46036,1643.861075,281.418088,0,0,0,10380.73952
2019,G10055,2857,Orica Canada Inc. - Carseland Works,325313,CARSELAND,Alberta,513.4643,0.395,138093.5576,0,0,0,138607.4169
2019,G12211,29378,Mancal Energy Inc. - Karr 1-7-66-3W6 Oil Battery,211110,KARR,Alberta,11785.1697,2417.4275,231.844,0,0,0,14434.4412
2019,G11187,18580,City of Medicine Hat - North East Station 7-15,211110,CYPRESS COUNTY,Alberta,10021.3916,932.67765,288.69644,0,0,0,11242.76569
2019,G11376,26513,Ovintiv Canada ULC - Kiwigana Comp Stn C-093-L,211110,EDSON,Alberta,30165.4872,2397.51,256.727,0,0,0,32819.7242
2019,G11888,29203,Cargill Limited - Cargill Limited - Camrose Oilseed Processing,311224,CAMROSE,Alberta,65216.69144,204.6165,588.05234,0,0,0,66009.36028
2019,G11860,15369,Ember Resources Inc. - NEVIS 12-07-041-22-W4,211110,Mirror,Alberta,15083.56,1066.1936,119.147254,0,0,0,16268.90085
2019,G11737,16491,NorthRiver Midstream Inc. - Pouce Coupe Gas Plant,211110,SADDLE HILLS COUNTY,Alberta,13794.39442,1617.121625,216.411176,0,0,0,15627.92722
2019,G11740,16487,NorthRiver Midstream Inc. - 11-19 Compressor Station,211110,SPIRIT RIVER,Alberta,11076.8755,3321.140275,366.63834,0,0,0,14764.65412
2019,G10550,5247,NorthRiver Midstream Inc. - Gordondale East Gas Plant,211110,Spirit River,Alberta,49039.19356,6939.969125,959.88631,0,0,0,56939.049
2019,G11739,16489,NorthRiver Midstream Inc. - Fourth Creek Gas Plant,211110,SILVER VALLEY,Alberta,14280.17291,1895.480525,233.245494,0,0,0,16408.89892
2019,G11914,29794,Shell Canada Limited-1 - Kaybob 05-33 Gas Battery,211110,FOX CREEK,Alberta,27132.0813,7118.1775,830.1386,0,0,0,35080.3974
2019,G10015,,ATCO Gas and Pipelines Ltd. - ATCO Pipelines - Transmission System,486210,EDMONTON,Alberta,76937.18421,74701.41925,1468.93736,27.241875,0,0,153134.7827
2019,G10727,23257,University of Calgary - Central Heating and Cooling Plant,611310,CALGARY,Alberta,71494,118,536.4,0,0,0,72148.4
2019,G11940,,Suncor Energy Inc. - Magrath Wind Power Project,221119,LETHBRIDGE,Alberta,13.8225,0.108725,0.317072,0,0,0,14.248297
2019,G10349,6615,Heartland Generation Ltd. - Valleyview Generating Station,221112,VALLEYVIEW,Alberta,125995.5579,1196.5075,942.3952,0,0,0,128134.4606
2019,G10241,6609,Heartland Generation Ltd. - Rainbow Lake Cogeneration Power Plant (Units 4-5),221112,RAINBOW LAKE,Alberta,306691.9402,456.785,1900.197,0,0,0,309048.9222
2019,G11938,,TransAlta Renewables Inc. - Taylor Hydro Plant,221111,MAGRATH,Alberta,14.819113,0.015375,0.19668,0,0,0,15.031168
2019,G11047,6648,Alberta Capital Region Wastewater Commision - Alberta Capital Region Wastewater Commission Treatment Plant,221320,FORT SASKATCHEWAN,Alberta,7394.237,11145.2125,348.179028,0,0,0,18887.62853
2019,G10686,1782,Methanex Corporation - Methanex Medicine Hat Methanol Plant,325190,MEDICINE HAT,Alberta,453976.2431,2190.275,2192.1774,0,0,0,458358.6955
2019,G11074,11,Hexion Canada Inc. - Hexion Canada Inc.- Edmonton Facility,325210,EDMONTON,Alberta,13355.9483,2.5775,26.4028,166.738,0,0,13551.6666
2019,G11919,,TransAlta Corporation - Barrier Hydro Plant,221111,SEEBE,Alberta,8.734019,0.013275,0.041124,0,0,0,8.788418
2019,G11921,,TransAlta Corporation - Bearspaw Hydro Plant,221111,CALGARY,Alberta,11.42141,0.017375,0.05364,0,0,0,11.492425
2019,G10441,,City of Lethbridge - Lethbridge Waste and Recycling Centre Disposal Site,562210,LETHBRIDGE,Alberta,694.25,85870,295.02,0,0,0,86859.27
2019,G11922,,TransAlta Corporation - Bighorn Hydro Plant,221111,CLEARWATER,Alberta,46.339388,0.0524,0.477992,0,0,0,46.86978
2019,G10262,6546,Shell Canada Energy Limited - Scotford Upgrader and Upgrader Cogeneration,211142,FORT SASKATCHEWAN,Alberta,2574429.735,8724.1175,11629.1222,0,0,0,2594782.974
2019,G11924,,TransAlta Corporation - Brazeau Hydro Plant,221111,DRAYTON VALLEY,Alberta,91.236413,0.136875,0.439252,0,0,0,91.81254
2019,G11933,,TransAlta Renewables Inc. - Castle Wind Farm,221119,Pincher Creek,Alberta,12.492427,0.012425,0.212176,0,0,0,12.717028
2019,G11251,7787,West Fraser Mills Ltd. - ALBERTA PLYWOOD EDMONTON - A Division of West Fraser Mills Ltd,321212,EDMONTON,Alberta,19821,9.4725,156.003,0,0,0,19986.4755
2019,G11934,,TransAlta Renewables Inc. - Cowley Wind Farm,221119,Pincher Creek,Alberta,6.31376,0.006275,0.107578,0,0,0,6.427613
2019,G12116,,TransAlta Renewables Inc. - McBride Lake Wind Farm,221119,Fort Macleod,Alberta,23.841171,0.02365,0.404684,0,0,0,24.269505
2019,G11937,,TransAlta Renewables Inc. - Summerview 1 Wind Farm,221119,Pincher Creek,Alberta,22.194813,0.02205,0.377268,0,0,31.0308,53.624931
2019,G11936,,TransAlta Renewables Inc. - Sinnott Wind Farm,221119,PINCHER CREEK,Alberta,2.051972,0.00205,0.034866,0,0,0,2.088888
2019,G11069,16296,Alberta  Health Services - Red Deer Regional Hospital Centre,622111,RED DEER,Alberta,13378.89058,6.45,51.852,0,0,0,13437.19258
2019,G11925,,TransAlta Corporation - Cascade Hydro Plant,221111,BANFF,Alberta,17.321227,0.0275,0.060196,0,0,0,17.408923
2019,G10412,22493,Osum Production Corp. - Orion Facilities,211141,NO PHYSICAL ADDRESS,Alberta,463077.432,795.0425,663.646,0,0,0,464536.1205
2019,G11926,,TransAlta Corporation - Ghost Hydro Plant,221111,Cochrane,Alberta,47.619353,0.138725,0.264922,0,0,0,48.023
2019,G10120,5352,TransAlta Generation Partnership - Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,221112,FORT SASKATCHEWAN,Alberta,423830.0462,740.60865,3173.78344,0,0,0,427744.4382
2019,G11927,,TransAlta Corporation - Horseshoe Hydro Plant,221111,SEEBE,Alberta,9.405867,0.0143,0.044402,0,0,0,9.464569
2019,G11928,,TransAlta Corporation - Interlakes Hydro Plant,221111,KANANASKIS,Alberta,3.359238,0.005125,0.015794,0,0,0,3.380157
2019,G11929,,TransAlta Corporation - Kananaskis Hydro Plant,221111,SEEBE,Alberta,44.336499,0.223025,0.30694,0,0,0,44.866464
2019,G11930,,TransAlta Corporation - Pocaterra Hydro Plant,221111,KANANASKIS,Alberta,22.2196,0.020125,0.30545,0,0,0,22.545175
2019,G11931,,TransAlta Corporation - Rundle Hydro Plant,221111,CANMORE,Alberta,28.822129,0.041475,0.091784,0,0,0,28.955388
